"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474208","FPKM.SRR8474209","FPKM.SRR8474210","FPKM.SRR8474211","FPKM.SRR8474212","FPKM.SRR8474213","FPKM.SRR8474214","FPKM.SRR8474215","..files.testis_1.txt_mean_female","..files.testis_2.txt_mean_male","Remark","Organism","Tissue","GEO_accession"
"2582","ENSMFAG00000036363","+","HDAC11","chr2",144558454,144558571,144560186,144560229,3.88578058619e-14,1.95503335743e-12,"0.005,0.001,0.204,0.246","0.239,0.218,0.226,0.187","MXE","2","HDAC11",56.576355179848,60.0275835136504,70.2535855854208,66.3981808271883,70.7455735229384,63.5934090337743,62.297927301154,60.4183438148044,63.3139262765269,64.2638134181678,NA,"Macaca_fascicularis","testis","GSE125483"
"2583","ENSMFAG00000036385","-","R3HDM2","chr11",56259731,56259857,56260751,56260892,1.09076425669e-09,2.09831763718e-08,"0.998,0.995,0.825,0.817","0.838,0.795,0.814,0.833","MXE","11","R3HDM2",18.3377720714286,16.2392063969996,13.6920293889386,15.8822215712047,12.4132101748768,16.4764202852665,12.8988101894313,12.4770498016122,16.0378073571429,13.5663726127967,NA,"Macaca_fascicularis","testis","GSE125483"
"2584","ENSMFAG00000036385","-","R3HDM2","chr11",56259748,56259857,56260751,56260892,0.000326245541517,0.0022700529202,"0.928,0.888,0.798,0.782","0.813,0.751,0.777,0.801","MXE","11","R3HDM2",18.3377720714286,16.2392063969996,13.6920293889386,15.8822215712047,12.4132101748768,16.4764202852665,12.8988101894313,12.4770498016122,16.0378073571429,13.5663726127967,NA,"Macaca_fascicularis","testis","GSE125483"
"2585","ENSMFAG00000036398","-","RSRC2","chr11",126719625,126719715,126721934,126722167,0.00728278280215,0.0329034321194,"0.172,0.175,0.461,0.476","0.468,0.461,0.431,0.445","MXE","11","RSRC2",48.9048917615198,48.167458523848,44.4427806188359,44.5956463803557,46.1260217890057,44.027796061439,48.7391282206952,47.4489293342765,46.5276943211399,46.5854688513541,NA,"Macaca_fascicularis","testis","GSE125483"
"2586","ENSMFAG00000036398","-","RSRC2","chr11",126732613,126732591,NA,NA,7.1297634463e-11,9.57170742666e-09,"0.016,0.011,0.062,0.077","0.047,0.07,0.097,0.086","A3SS","11","RSRC2",48.9048917615198,48.167458523848,44.4427806188359,44.5956463803557,46.1260217890057,44.027796061439,48.7391282206952,47.4489293342765,46.5276943211399,46.5854688513541,NA,"Macaca_fascicularis","testis","GSE125483"
"2587","ENSMFAG00000036398","-","RSRC2","chr11",126719625,126719715,126721934,126722164,0.00584207662717,0.0275393386952,"0.165,0.177,0.455,0.466","0.458,0.457,0.436,0.433","MXE","11","RSRC2",48.9048917615198,48.167458523848,44.4427806188359,44.5956463803557,46.1260217890057,44.027796061439,48.7391282206952,47.4489293342765,46.5276943211399,46.5854688513541,NA,"Macaca_fascicularis","testis","GSE125483"
"2588","ENSMFAG00000036421","-","DCAF1","chr2",106621467,106621592,106627131,106627301,0.0113867009849,0.0455229874356,"0.501,0.504,0.577,0.545","0.567,0.584,0.584,0.594","MXE","2","DCAF1",40.9729724533679,38.9270035958549,38.3519255362694,41.5688742279793,36.2957480440415,39.9745433471503,37.853488119171,37.3322230414508,39.9551939533679,37.8640006379534,NA,"Macaca_fascicularis","testis","GSE125483"
"2589","ENSMFAG00000036426","+","CLEC4A","chr11",8649326,8649425,8654523,8654675,2.07254704623e-05,0.000184588977351,"0.024,0.062,0.111,0.068","0.161,0.177,0.183,0.247","MXE","11","CLEC4A",3.808856,3.361458,4.336338,2.939909,3.960311,3.50868,3.218024,3.264126,3.61164025,3.48778525,NA,"Macaca_fascicularis","testis","GSE125483"
"2590","ENSMFAG00000036426","+","CLEC4A","chr11",8645488,8645605,8649326,8649425,0.000348684724279,0.00241175521453,"0.0,0.0,0.409,0.153","0.392,0.253,0.311,0.145","MXE","11","CLEC4A",3.808856,3.361458,4.336338,2.939909,3.960311,3.50868,3.218024,3.264126,3.61164025,3.48778525,NA,"Macaca_fascicularis","testis","GSE125483"
"2591","ENSMFAG00000036429","-","DNHD1","chr14",61582732,61583225,61583696,61583854,3.37073713386e-09,5.9086707045e-08,"0.996,0.998,0.556,0.57","0.582,0.585,0.598,0.563","MXE","14","DNHD1",20.914501,21.053879,21.299139,25.280386,20.579857,22.544338,19.666889,20.636913,22.13697625,20.85699925,NA,"Macaca_fascicularis","testis","GSE125483"
"2592","ENSMFAG00000036456","-","DAP","chr6",10785521,10785564,NA,NA,2.39953566671e-05,0.0017654433157,"0.951,0.931,0.95,0.987","1.0,0.982,1.0,0.962","SE","6","DAP",22.218086617873,21.4521524811969,20.2405726558835,22.5403664933279,19.851594681763,20.8770031686211,20.2531347877072,20.958439327133,21.6127945620703,20.4850429913061,NA,"Macaca_fascicularis","testis","GSE125483"
"2593","ENSMFAG00000036502","-",NA,"chr7",33749939,33749976,33750127,33750246,0.00905031645485,0.03875268482,"0.91,0.895,1.0,1.0","0.934,0.932,0.953,1.0","MXE","7","ENSMFAG00000036502",6.04994010124569,5.75611413437583,4.7872028915982,5.16167305221309,5.33497864219454,5.72387251523986,5.74270497561622,5.52891790988603,5.4387325448582,5.58261851073416,NA,"Macaca_fascicularis","testis","GSE125483"
"2594","ENSMFAG00000036502","-",NA,"chr7",33749939,33749976,NA,NA,0.000509127368477,0.0170147581046,"0.709,0.661,0.703,0.747","1.0,0.798,0.806,0.895","SE","7","ENSMFAG00000036502",6.04994010124569,5.75611413437583,4.7872028915982,5.16167305221309,5.33497864219454,5.72387251523986,5.74270497561622,5.52891790988603,5.4387325448582,5.58261851073416,NA,"Macaca_fascicularis","testis","GSE125483"
"2595","ENSMFAG00000036524","+","ANO4","chr11",104886482,104886486,NA,NA,2.86785439452e-06,6.87090115354e-05,"0.106,0.231,0.0,0.0","0.0,0.0,0.0,0.0","A5SS","11","ANO4",1.26741576249717,1.08377861976928,1.06330207984619,0.883768509160823,1.03379993621353,1.11828538814748,0.932291227324135,1.1682215695544,1.07456624281837,1.06314953030989,NA,"Macaca_fascicularis","testis","GSE125483"
"2596","ENSMFAG00000036528","-","SH3D21","chr1",191508788,191510068,191510204,191510299,0.000545761585495,0.00360434764787,"0.892,0.907,0.459,0.472","0.439,0.463,0.436,0.488","MXE","1","SH3D21",88.7823848741972,94.7083569308651,109.472896726861,112.394029308651,112.199824096713,99.4439311892709,95.228527508878,99.3748419002644,101.339416960144,101.561781173782,NA,"Macaca_fascicularis","testis","GSE125483"
"2597","ENSMFAG00000036528","-","SH3D21","chr1",191519602,191519693,NA,NA,8.35467343607e-05,0.00441724429286,"0.222,0.208,0.218,0.25","0.307,0.293,0.312,0.278","SE","1","SH3D21",88.7823848741972,94.7083569308651,109.472896726861,112.394029308651,112.199824096713,99.4439311892709,95.228527508878,99.3748419002644,101.339416960144,101.561781173782,NA,"Macaca_fascicularis","testis","GSE125483"
"2598","ENSMFAG00000036529","+","ZWILCH","chr7",44108135,44108187,NA,NA,0.00214053051723,0.0498625699935,"0.909,0.901,0.971,0.839","0.852,1.0,1.0,0.956","SE","7","ZWILCH",21.949913,21.078259,18.952579,14.882234,19.646505,20.177538,22.421589,19.758078,19.21574625,20.5009275,NA,"Macaca_fascicularis","testis","GSE125483"
"2599","ENSMFAG00000036532","-","PHF8","chrX",53067313,53067492,53072144,53072248,4.15901945106e-08,5.92971914923e-07,"0.998,0.997,0.536,0.522","0.561,0.588,0.53,0.576","MXE","X","PHF8",19.1205740263314,18.5636347537121,18.8311294430806,20.81598963235,19.0310110686993,19.0918424903979,17.6320528709166,18.8709859019996,19.3328319638685,18.6564730830034,NA,"Macaca_fascicularis","testis","GSE125483"
"2600","ENSMFAG00000036532","-","PHF8","chrX",53072144,53072248,53073009,53073312,0.0025153086514,0.0138686538656,"0.156,0.172,0.455,0.426","0.383,0.491,0.444,0.447","MXE","X","PHF8",19.1205740263314,18.5636347537121,18.8311294430806,20.81598963235,19.0310110686993,19.0918424903979,17.6320528709166,18.8709859019996,19.3328319638685,18.6564730830034,NA,"Macaca_fascicularis","testis","GSE125483"
"2601","ENSMFAG00000036537","-","FAM120B","chr4",298102,298275,305843,305945,2.60024708432e-08,3.84888058521e-07,"1.0,0.997,0.607,0.572","0.598,0.657,0.646,0.651","MXE","4","FAM120B",14.5824539586563,14.1325015758583,14.9619473115541,14.5295640494647,15.1013113853821,15.0239658405316,14.6859792325581,14.8288326382429,14.5516167238833,14.9100222741787,NA,"Macaca_fascicularis","testis","GSE125483"
"2602","ENSMFAG00000036539","+",NA,"chr3",12866157,12866270,12869583,12869670,2.22044604925e-16,1.81538811761e-14,"0.005,0.005,0.255,0.276","0.271,0.269,0.246,0.25","MXE","3","ENSMFAG00000036539",209.714645,210.598282,224.294434,199.769852,222.290817,206.067535,212.325195,215.607346,211.09430325,214.07272325,NA,"Macaca_fascicularis","testis","GSE125483"
"2603","ENSMFAG00000036541","+","JHY","chr14",118931092,118931387,118941074,118941155,6.07237656047e-06,5.89493698565e-05,"0.032,0.032,0.45,0.444","0.426,0.427,0.452,0.413","MXE","14","JHY",60.7800911116934,60.1520435155585,58.4691673901081,63.9815443249263,60.4830135863085,60.0072889236816,59.8197096907959,60.5255555702588,60.8457115855716,60.2088919427612,NA,"Macaca_fascicularis","testis","GSE125483"
"2604","ENSMFAG00000036541","+","JHY","chr14",118924467,118925123,NA,NA,0.00014145336734,0.00642772596186,"0.632,0.635,0.9,0.884","0.926,0.91,0.911,0.85","SE","14","JHY",60.7800911116934,60.1520435155585,58.4691673901081,63.9815443249263,60.4830135863085,60.0072889236816,59.8197096907959,60.5255555702588,60.8457115855716,60.2088919427612,NA,"Macaca_fascicularis","testis","GSE125483"
"2605","ENSMFAG00000036541","+","JHY","chr14",118915339,118915453,118924467,118925123,0.00449929004098,0.0224857069144,"0.841,0.827,0.45,0.457","0.435,0.455,0.474,0.479","MXE","14","JHY",60.7800911116934,60.1520435155585,58.4691673901081,63.9815443249263,60.4830135863085,60.0072889236816,59.8197096907959,60.5255555702588,60.8457115855716,60.2088919427612,NA,"Macaca_fascicularis","testis","GSE125483"
"2606","ENSMFAG00000036544","-","MPIG6B","chr4",139146045,139146086,139146442,139146533,2.85584646416e-05,0.000248226189763,"0.768,0.724,1.0,1.0","1.0,1.0,0.829,1.0","MXE","4","MPIG6B",1.54920284837545,1.06741560505415,2.47863093501805,2.79016959927798,1.47289052851986,2.64510341877256,2.44371829602888,1.42794214584838,1.97135474693141,1.99741359729242,NA,"Macaca_fascicularis","testis","GSE125483"
"2607","ENSMFAG00000036549","-","DNAH8","chr4",131771762,131771884,131778515,131778706,5.8564264549e-13,2.25321701656e-11,"0.997,0.998,0.749,0.71","0.745,0.716,0.706,0.736","MXE","4","DNAH8",24.781652,23.155067,21.122435,21.37401,21.419422,22.724865,23.661341,22.748823,22.608291,22.63861275,NA,"Macaca_fascicularis","testis","GSE125483"
"2608","ENSMFAG00000036549","-","DNAH8","chr4",131771762,131771884,131778515,131778706,6.02184968557e-13,2.3083757128e-11,"0.998,0.996,0.749,0.71","0.745,0.717,0.706,0.736","MXE","4","DNAH8",24.781652,23.155067,21.122435,21.37401,21.419422,22.724865,23.661341,22.748823,22.608291,22.63861275,NA,"Macaca_fascicularis","testis","GSE125483"
"2609","ENSMFAG00000036557","-","TSACC","chr1",95373469,95373598,NA,NA,8.63209503876e-12,9.99051420539e-09,"0.991,0.948,0.989,1.0","1.0,1.0,1.0,0.999","SE","1","TSACC",616.163757,693.114807,812.411987,854.217712,863.326355,785.988892,694.615417,879.771606,743.97706575,805.9255675,NA,"Macaca_fascicularis","testis","GSE125483"
"2610","ENSMFAG00000036559","-","TIMM23","chr9",45094161,45094255,45101692,45101751,0.000127356427135,0.000982155497397,"0.921,0.916,0.6,0.615","0.596,0.643,0.598,0.598","MXE","9","TIMM23",141.245273511755,148.693055014107,152.888718494514,146.414670231191,159.286331101881,148.456348842477,147.243790429467,151.166931938088,147.310429312892,151.538350577978,NA,"Macaca_fascicularis","testis","GSE125483"
"2611","ENSMFAG00000036564","-","ABL2","chr1",37049123,37049432,NA,NA,0.000132560065212,0.000440230340025,"0.223,0.18,0.867,0.908","1.0,1.0,0.721,1.0","RI","1","ABL2",5.83949029083838,5.75951333643042,6.3348710360847,6.03921011365601,6.0153187454624,6.34123230920484,5.29539730617978,6.33920085803803,5.99327119425238,5.99778730472126,NA,"Macaca_fascicularis","testis","GSE125483"
"2612","ENSMFAG00000036565","+","PSTK","chr9",122267880,122268108,NA,NA,0.000893902467378,0.0258473573408,"0.646,1.0,0.961,1.0","0.952,1.0,1.0,0.982","SE","9","PSTK",40.0901202246154,38.1510719815385,35.7946163923077,29.4039546892308,35.7719796461538,37.0273853261538,40.1129820269231,36.0589728015385,35.8599408219231,37.2428299501923,NA,"Macaca_fascicularis","testis","GSE125483"
"2613","ENSMFAG00000036567","-","CIB2","chr7",56457707,56457742,NA,NA,0.000538192035175,0.0177833852044,"0.775,0.919,1.0,1.0","1.0,0.927,1.0,1.0","SE","7","CIB2",29.283241,29.44459,31.751966,32.094505,33.076298,31.679478909699,29.125341,30.384497,30.6435755,31.0664037274247,NA,"Macaca_fascicularis","testis","GSE125483"
"2614","ENSMFAG00000036567","-","CIB2","chr7",56446213,56446325,NA,NA,0.000153439930524,0.00687198385381,"0.454,0.509,1.0,1.0","1.0,0.956,1.0,1.0","SE","7","CIB2",29.283241,29.44459,31.751966,32.094505,33.076298,31.679478909699,29.125341,30.384497,30.6435755,31.0664037274247,NA,"Macaca_fascicularis","testis","GSE125483"
"2615","ENSMFAG00000036577","+","ERICH3","chr1",152668211,152668448,NA,NA,9.06900055053e-08,2.60689309943e-05,"1.0,1.0,1.0,1.0","0.959,0.851,1.0,1.0","SE","1","ERICH3",17.1006966298585,22.6853834371652,22.301372574921,23.2002416898778,22.7394268965801,22.5324411756627,23.3508182274413,23.1216198184315,21.3219235829556,22.9360765295289,NA,"Macaca_fascicularis","testis","GSE125483"
"2616","ENSMFAG00000036589","-","RFX2","chr19",6181376,6181451,6195740,6196002,5.67990441247e-06,5.53446924362e-05,"0.016,0.019,0.461,0.502","0.455,0.428,0.432,0.365","MXE","19","RFX2",76.4486462982866,81.6168887850467,84.9948567920561,93.5564477476636,87.2975363652648,81.2890882507788,79.3292352063863,82.0420506580997,84.1542099057633,82.4894776201324,NA,"Macaca_fascicularis","testis","GSE125483"
"2617","ENSMFAG00000036589","-","RFX2","chr19",6195740,6196002,NA,NA,0.00100403975252,0.0282699541074,"0.944,0.963,0.981,1.0","0.984,1.0,0.987,1.0","SE","19","RFX2",76.4486462982866,81.6168887850467,84.9948567920561,93.5564477476636,87.2975363652648,81.2890882507788,79.3292352063863,82.0420506580997,84.1542099057633,82.4894776201324,NA,"Macaca_fascicularis","testis","GSE125483"
"2618","ENSMFAG00000036589","-","RFX2","chr19",6195740,6196002,6202121,6202211,2.72619494712e-06,2.80803446079e-05,"0.978,0.976,0.548,0.534","0.55,0.55,0.578,0.594","MXE","19","RFX2",76.4486462982866,81.6168887850467,84.9948567920561,93.5564477476636,87.2975363652648,81.2890882507788,79.3292352063863,82.0420506580997,84.1542099057633,82.4894776201324,NA,"Macaca_fascicularis","testis","GSE125483"
"2619","ENSMFAG00000036589","-","RFX2","chr19",6195740,6196002,6199999,6200079,3.53694858413e-06,3.59710077093e-05,"0.981,0.977,0.542,0.514","0.523,0.547,0.541,0.629","MXE","19","RFX2",76.4486462982866,81.6168887850467,84.9948567920561,93.5564477476636,87.2975363652648,81.2890882507788,79.3292352063863,82.0420506580997,84.1542099057633,82.4894776201324,NA,"Macaca_fascicularis","testis","GSE125483"
"2620","ENSMFAG00000036591","-","COG2","chr1",18908493,18908673,NA,NA,0.000621532909299,0.0195583218886,"0.899,0.914,0.912,0.902","1.0,0.942,0.956,0.968","SE","1","COG2",9.69766518316606,9.76731814963504,9.06566312089416,8.69103513252737,9.27081858759124,9.79649677668796,9.85788905018248,10.3125971354927,9.30542039655566,9.8094503874886,NA,"Macaca_fascicularis","testis","GSE125483"
"2621","ENSMFAG00000036607","+","KIF11","chr9",91117636,91117724,91119317,91119506,0.0107224318912,0.0437442530214,"0.664,0.638,0.463,0.541","0.506,0.471,0.468,0.503","MXE","9","KIF11",16.117496,14.894157,13.219831,13.710629,13.604019,14.561915,16.084278,14.783385,14.48552825,14.75839925,NA,"Macaca_fascicularis","testis","GSE125483"
"2622","ENSMFAG00000036613","+","REXO5","chr20",20105038,20105135,20110606,20110747,0,0,"0.001,0.0,0.194,0.227","0.182,0.2,0.199,0.198","MXE","20","REXO5",803.43396,803.143188,738.352783,738.116089,753.30957,757.345398,762.011963,777.77417,770.761505,762.61027525,NA,"Macaca_fascicularis","testis","GSE125483"
"2623","ENSMFAG00000036613","+","REXO5","chr20",20129608,20129746,20133184,20133277,4.74398298422e-13,1.86638277932e-11,"0.004,0.005,0.361,0.333","0.356,0.35,0.359,0.337","MXE","20","REXO5",803.43396,803.143188,738.352783,738.116089,753.30957,757.345398,762.011963,777.77417,770.761505,762.61027525,NA,"Macaca_fascicularis","testis","GSE125483"
"2624","ENSMFAG00000036613","+","REXO5","chr20",20110606,20110747,20113287,20113376,0.00217321762432,0.0122404318829,"0.435,0.434,0.875,0.899","0.869,0.885,0.883,0.891","MXE","20","REXO5",803.43396,803.143188,738.352783,738.116089,753.30957,757.345398,762.011963,777.77417,770.761505,762.61027525,NA,"Macaca_fascicularis","testis","GSE125483"
"2625","ENSMFAG00000036618","+",NA,"chr1",83778213,83778493,NA,NA,2.22569523396e-05,0.00166190282495,"0.336,0.063,0.704,1.0","1.0,0.842,1.0,1.0","SE","1","ENSMFAG00000036618",9.73358347801944,9.30550573900972,8.76103422674688,7.60981729477094,8.73197722859787,9.11732209810273,9.57030653725127,9.44657891716798,8.85248518463674,9.21654619527996,NA,"Macaca_fascicularis","testis","GSE125483"
"2626","ENSMFAG00000036618","+",NA,"chr1",83936670,83936886,83964600,83964691,7.88058280632e-07,9.01314743914e-06,"0.0,0.027,0.397,0.22","0.53,0.375,0.482,0.429","MXE","1","ENSMFAG00000036618",9.73358347801944,9.30550573900972,8.76103422674688,7.60981729477094,8.73197722859787,9.11732209810273,9.57030653725127,9.44657891716798,8.85248518463674,9.21654619527996,NA,"Macaca_fascicularis","testis","GSE125483"
"2627","ENSMFAG00000036618","+",NA,"chr1",83901473,83901636,83910850,83910940,0.000205139180292,0.00150019673079,"0.0,0.015,0.424,0.387","0.608,0.374,0.471,0.305","MXE","1","ENSMFAG00000036618",9.73358347801944,9.30550573900972,8.76103422674688,7.60981729477094,8.73197722859787,9.11732209810273,9.57030653725127,9.44657891716798,8.85248518463674,9.21654619527996,NA,"Macaca_fascicularis","testis","GSE125483"
"2628","ENSMFAG00000036618","+",NA,"chr1",83901473,83901636,NA,NA,0.000107128029956,0.00525836022038,"0.702,0.732,0.732,0.785","1.0,0.752,1.0,1.0","SE","1","ENSMFAG00000036618",9.73358347801944,9.30550573900972,8.76103422674688,7.60981729477094,8.73197722859787,9.11732209810273,9.57030653725127,9.44657891716798,8.85248518463674,9.21654619527996,NA,"Macaca_fascicularis","testis","GSE125483"
"2629","ENSMFAG00000036618","+",NA,"chr1",83737611,83737743,83759939,83760190,0.010258172143,0.0424147654984,"0.521,0.553,0.389,0.435","0.404,0.399,0.378,0.406","MXE","1","ENSMFAG00000036618",9.73358347801944,9.30550573900972,8.76103422674688,7.60981729477094,8.73197722859787,9.11732209810273,9.57030653725127,9.44657891716798,8.85248518463674,9.21654619527996,NA,"Macaca_fascicularis","testis","GSE125483"
"2630","ENSMFAG00000036618","+",NA,"chr1",83759939,83760190,83774774,83774904,4.31261365657e-05,0.000362211090819,"0.78,0.785,0.72,0.74","0.688,0.67,0.678,0.669","MXE","1","ENSMFAG00000036618",9.73358347801944,9.30550573900972,8.76103422674688,7.60981729477094,8.73197722859787,9.11732209810273,9.57030653725127,9.44657891716798,8.85248518463674,9.21654619527996,NA,"Macaca_fascicularis","testis","GSE125483"
"2631","ENSMFAG00000036621","+","IGSF8","chr1",91574584,91574783,NA,NA,0.000206442608314,0.000631057518596,"0.0,0.001,0.048,0.046","0.019,0.043,0.037,0.019","RI","1","IGSF8",4.03284779456573,4.17033444903408,5.00930690623528,4.84200960719334,4.19749619067065,4.45913058332024,4.39676620402073,4.41721701900424,4.51362468925711,4.36765249925396,NA,"Macaca_fascicularis","testis","GSE125483"
