,id,strand,symbol.x,chr.x,as_site1,as_site2,as_site3,as_site4,as_pvalue,IncLevel1,IncLevel2,as_type,female,male,..files.brain_mean_female,..files.brain_mean_male,Remark,Organism,Tissue,GEO_accession
1297,ENSCAFG00000013740,+,MAP2,chr37,17571141,17574855,NA,NA,5.62732E-06,"0.953,0.992,1.0","0.939,0.804,1.0",SE,"94.7724860979612,63.9859249537543,61.083746750373","54.1554564241671,87.7541048259572,69.5204026727996",73.28071927,70.47665464,NA,dog,brain,GSE125483
1298,ENSCAFG00000013744,+,ODR4,chr7,19456630,19456771,NA,NA,0.000100686,"0.945,0.887,1.0","0.812,0.716,1.0",SE,"8.259609,8.54566,9.256489","8.552661,9.581447,12.734194",8.687252667,10.289434,NA,dog,brain,GSE125483
1299,ENSCAFG00000013761,+,CCAR1,chr4,19940302,19940335,19943914,19944108,0.001291371,"1.0,0.0,0.0","0.836,1.0,0.0",MXE,"19.3141440664382,17.8253609973636,21.7371278937516","20.4119676243079,21.3373889876088,27.903218216715",19.62554432,23.21752494,NA,dog,brain,GSE125483
1300,ENSCAFG00000013800,+,FIS1,chr6,8644566,8644643,8645086,8645192,0.000873172,"0.995,0.742,0.788","0.996,0.984,0.757",MXE,"79.2776246752904,88.421086626188,71.9491437275607","94.8216255517423,79.4921267397043,59.5239110084477",79.88261834,77.94588777,NA,dog,brain,GSE125483
1301,ENSCAFG00000013806,+,M6PR,chr27,36795065,36795192,36795666,36795785,3.24339E-05,"0.996,0.714,0.674","0.997,1.0,0.741",MXE,"23.3874151983847,26.0036678546189,21.0375579565876","20.4600384189803,29.2826743139828,32.4722438849066",23.47621367,27.40498554,NA,dog,brain,GSE125483
1302,ENSCAFG00000013827,+,VPS26A,chr4,20283743,20283900,NA,NA,0.000510891,"0.984,1.0,1.0","0.953,0.948,0.96",SE,"24.2966404033149,19.7279301657459,19.9974447562155","21.9627399378453,26.5676730759669,30.692499316989",21.34067178,26.40763744,NA,dog,brain,GSE125483
1303,ENSCAFG00000013844,-,NCAM1,chr5,19900415,19901177,NA,NA,1.14987E-05,"0.101,0.372,0.249","0.083,0.099,0.113",SE,"45.0138432210166,42.1341139418903,36.536071884209","54.7834939743004,87.4290524133352,52.6407482859794",41.22800968,64.95109822,NA,dog,brain,GSE125483
1304,ENSCAFG00000013844,-,NCAM1,chr5,19924203,19924206,NA,NA,0.00047421,"0.003,0.0,0.0","0.004,0.031,0.013",SE,"45.0138432210166,42.1341139418903,36.536071884209","54.7834939743004,87.4290524133352,52.6407482859794",41.22800968,64.95109822,NA,dog,brain,GSE125483
1305,ENSCAFG00000013850,-,PRKRA,chr36,22072629,22072747,22073910,22073989,0.000977719,"1.0,0.683,0.694","0.984,0.998,0.728",MXE,"26.2491301489262,27.1216403767507,18.9940446087768","30.3019933127918,27.0470302871148,32.5186685816993",24.12160504,29.95589739,NA,dog,brain,GSE125483
1306,ENSCAFG00000013850,-,PRKRA,chr36,22073910,22073989,NA,NA,0.000193417,"1.0,1.0,1.0","0.321,0.542,1.0",SE,"26.2491301489262,27.1216403767507,18.9940446087768","30.3019933127918,27.0470302871148,32.5186685816993",24.12160504,29.95589739,NA,dog,brain,GSE125483
1307,ENSCAFG00000013852,+,MATN2,chr13,223945,224068,243641,243764,4.16408E-06,"0.034,0.256,0.202","0.0,0.048,0.109",MXE,"11.7539481988361,13.2319769507759,18.8069707924345","14.1764874037342,12.9250386551891,14.461875578322",14.59763198,13.85446721,NA,dog,brain,GSE125483
1308,ENSCAFG00000013896,+,MOGAT3,chr6,8675994,8676102,8676188,8676259,0.002623624,"0.968,0.864,1.0","0.877,0.839,1.0",MXE,"1.379514,1.280383,1.178039","0.976204,1.64503,0.897804",1.279312,1.173012667,NA,dog,brain,GSE125483
1309,ENSCAFG00000013925,+,SEMA6D,chr30,14048467,14048556,NA,NA,0.00060947,"1.0,1.0,1.0","0.966,0.955,1.0",SE,"15.5711037024633,13.9351925707169,16.1877611168004","11.7483224713534,24.2066464483808,24.4828247943537",15.23135246,20.14593124,NA,dog,brain,GSE125483
1310,ENSCAFG00000013943,+,LRFN5,chr8,19589211,19589924,NA,NA,0.001114338,"0.933,1.0,1.0","0.912,0.918,1.0",SE,"22.6457319495923,22.876504158636,20.3375525581913","20.544666414381,21.7740261667902,25.4182756842105",21.95326289,22.57898942,NA,dog,brain,GSE125483
1311,ENSCAFG00000013951,-,TM7SF2,chr18,52082085,52082189,NA,NA,6.84034E-05,"0.98,0.953,1.0","0.917,0.886,1.0",SE,"10.7062562604128,11.6617178874296,7.79996472195122","9.43485236660413,11.0817832825516,7.329402",10.05597962,9.28201255,NA,dog,brain,GSE125483
1312,ENSCAFG00000013951,-,TM7SF2,chr18,52082980,52083177,NA,NA,0.001258897,"0.918,0.954,1.0","0.758,0.853,1.0",SE,"10.7062562604128,11.6617178874296,7.79996472195122","9.43485236660413,11.0817832825516,7.329402",10.05597962,9.28201255,NA,dog,brain,GSE125483
1313,ENSCAFG00000013964,-,VPS51,chr18,52085087,52085175,NA,NA,0.000165377,"0.965,0.918,0.964","0.991,0.994,0.969",SE,"26.4452243548997,27.2970091986379,19.8157337366629","27.0943881759364,25.0617582376088,12.5322390669694",24.51932243,21.56279516,NA,dog,brain,GSE125483
1314,ENSCAFG00000014003,-,RPGR,chrX,32941013,32941147,NA,NA,1.87018E-05,"1.0,1.0,0.95","0.853,0.883,1.0",SE,"4.87899480311836,6.04245442863218,7.31490593352232","4.94264197150957,5.13801455124026,7.77073036683203",6.078785055,5.950462297,NA,dog,brain,GSE125483
1315,ENSCAFG00000014028,-,NA,chr26,28535535,28535712,28540856,28541007,2.50715E-06,"0.028,0.338,0.279","0.019,0.058,0.103",MXE,"4.03651322046533,5.83453853873955,5.5849638009939","4.67408334515473,4.00235754054665,2.6172588938333",5.152005187,3.764566593,NA,dog,brain,GSE125483
1316,ENSCAFG00000014033,-,NA,chr4,21147853,21147923,NA,NA,1.27851E-08,"1.0,1.0,0.993","0.973,0.981,1.0",SE,"126.05638579895,131.297609069767,122.134685596399","140.089827006752,130.436494207802,163.801512190548",126.4962268,144.7759445,NA,dog,brain,GSE125483
1317,ENSCAFG00000014061,-,DIXDC1,chr5,21101939,21102048,NA,NA,4.48938E-05,"0.988,1.0,0.972","0.967,0.952,0.986",SE,"24.7895217235314,16.7576032200465,20.3832221875207","19.0068638184534,46.3090777457683,29.6353709870561",20.64344904,31.65043752,NA,dog,brain,GSE125483
1318,ENSCAFG00000014061,-,DIXDC1,chr5,21122917,21123066,21124651,21124764,0.000100926,"0.116,0.241,0.29","0.128,0.078,0.168",MXE,"24.7895217235314,16.7576032200465,20.3832221875207","19.0068638184534,46.3090777457683,29.6353709870561",20.64344904,31.65043752,NA,dog,brain,GSE125483
1319,ENSCAFG00000014061,-,DIXDC1,chr5,21119592,21119682,21122917,21123066,7.84673E-06,"0.997,0.819,0.798","1.0,0.998,0.82",MXE,"24.7895217235314,16.7576032200465,20.3832221875207","19.0068638184534,46.3090777457683,29.6353709870561",20.64344904,31.65043752,NA,dog,brain,GSE125483
1320,ENSCAFG00000014066,+,NA,chr7,21643310,21643369,NA,NA,0.000133705,"1.0,1.0,1.0","0.905,0.738,1.0",SE,"2.32525585178463,1.61471356745312,1.50510829038113","2.92998239503932,1.84568875741077,1.75262366606171",1.815025903,2.176098273,NA,dog,brain,GSE125483
1321,ENSCAFG00000014066,+,NA,chr7,21650840,21651022,NA,NA,0.000393502,"1.0,0.771,1.0","0.797,0.881,1.0",SE,"2.32525585178463,1.61471356745312,1.50510829038113","2.92998239503932,1.84568875741077,1.75262366606171",1.815025903,2.176098273,NA,dog,brain,GSE125483
1322,ENSCAFG00000014068,+,ZDHHC3,chr20,43396491,43396821,43409423,43409548,0.002346416,"0.245,0.55,0.554","0.182,0.225,0.343",MXE,"9.27412707708261,9.3642690998963,6.7265105976495","7.86079875561701,9.34182042931213,8.72155079675078",8.454968925,8.641389994,NA,dog,brain,GSE125483
1323,ENSCAFG00000014082,-,SLC2A11,chr26,28654072,28654174,28654690,28654801,0.000294139,"0.315,0.273,0.313","0.242,0.168,0.155",MXE,"12.5636271657825,12.6704242665782,11.4967091259947","10.7245405649867,15.5561513647215,8.7087599071618",12.24358685,11.66315061,NA,dog,brain,GSE125483
1324,ENSCAFG00000014082,-,SLC2A11,chr26,28660513,28660638,NA,NA,1.73149E-05,"1.0,1.0,1.0","0.723,1.0,0.799",SE,"12.5636271657825,12.6704242665782,11.4967091259947","10.7245405649867,15.5561513647215,8.7087599071618",12.24358685,11.66315061,NA,dog,brain,GSE125483
1325,ENSCAFG00000014082,-,SLC2A11,chr26,28654801,28654883,NA,NA,1.28885E-06,"0.004,0.678,0.432","0.006,0.0,0.218",RI,"12.5636271657825,12.6704242665782,11.4967091259947","10.7245405649867,15.5561513647215,8.7087599071618",12.24358685,11.66315061,NA,dog,brain,GSE125483
1326,ENSCAFG00000014108,+,OSBPL1A,chr7,64102252,64102359,64155035,64155192,1.36207E-06,"0.031,0.018,0.04","0.047,0.086,0.039",MXE,"71.8937143914121,68.7727204533443,55.8674841246903","66.2416805152766,70.6573804905037,95.9964866870355",65.51130632,77.63184923,NA,dog,brain,GSE125483
1327,ENSCAFG00000014114,-,CABYR,chr7,64224995,64225581,NA,NA,0.000847817,"1.0,0.878,1.0","0.858,0.654,1.0",SE,"3.81571357149066,4.0291669521947,2.93097794350282","2.24090217687962,4.58643115254237,2.98149888874402",3.591952822,3.269610739,NA,dog,brain,GSE125483
1328,ENSCAFG00000014124,+,CHCHD10,chr26,28742849,28743075,28743912,28744060,3.21965E-15,"0.164,0.307,0.087","0.024,0.06,0.102",MXE,"192.997101,235.455154,153.536118","207.860916,135.284317,57.494217",193.9961243,133.5464833,NA,dog,brain,GSE125483
1329,ENSCAFG00000014136,+,GPATCH8,chr9,19038849,19042438,NA,NA,1.15467E-07,"1.0,1.0,0.954","0.62,0.297,0.892",SE,"14.9879815187778,15.2476011266709,15.9811421642266","11.6111515346913,19.2895791852323,16.5953994748568",15.40557494,15.8320434,NA,dog,brain,GSE125483
1330,ENSCAFG00000014136,+,GPATCH8,chr9,19024004,19024041,NA,NA,8.03265E-05,"0.007,0.032,0.024","0.07,0.049,0.147",SE,"14.9879815187778,15.2476011266709,15.9811421642266","11.6111515346913,19.2895791852323,16.5953994748568",15.40557494,15.8320434,NA,dog,brain,GSE125483
1331,ENSCAFG00000014136,+,GPATCH8,chr9,19024004,19024041,19034382,19034432,0.000102648,"0.036,0.359,0.157","0.412,0.284,0.445",MXE,"14.9879815187778,15.2476011266709,15.9811421642266","11.6111515346913,19.2895791852323,16.5953994748568",15.40557494,15.8320434,NA,dog,brain,GSE125483
1332,ENSCAFG00000014136,+,GPATCH8,chr9,19034382,19034432,NA,NA,0.000717987,"1.0,0.54,1.0","0.683,0.761,1.0",SE,"14.9879815187778,15.2476011266709,15.9811421642266","11.6111515346913,19.2895791852323,16.5953994748568",15.40557494,15.8320434,NA,dog,brain,GSE125483
1333,ENSCAFG00000014146,-,ZNF385B,chr36,22972662,22972773,22997155,22997298,0.002657987,"0.029,0.298,0.241","0.019,0.035,0.258",MXE,"54.0928721571506,52.0159135160413,40.5095377705275","51.7434164301251,49.3984030842849,54.9456188134856",48.87277448,52.02914611,NA,dog,brain,GSE125483
1334,ENSCAFG00000014154,-,NA,chr26,29043792,29044047,NA,NA,3.87817E-07,"0.001,0.084,0.047","0.0,0.003,0.096",SE,"15.7310640682274,28.0966250769231,26.7635265645485","17.4861273043478,20.8939541538462,13.290215819398",23.53040524,17.22343243,NA,dog,brain,GSE125483
1335,ENSCAFG00000014159,-,TBC1D2B,chr3,58265249,58265415,58271199,58271353,0.000685583,"0.273,0.208,0.387","0.048,0.031,0.345",MXE,"1.33613172630377,1.56248418176627,2.01551999714503","1.49454814370004,2.1029290732775,2.34018656299962",1.638045302,1.97922126,NA,dog,brain,GSE125483
1336,ENSCAFG00000014174,+,MFSD1,chr34,25081570,25081673,NA,NA,6.79007E-05,"0.976,1.0,1.0","0.87,0.914,1.0",SE,"7.703321,5.289421,7.322464","5.638463,9.11789153080569,8.49425",6.771735333,7.75020151,NA,dog,brain,GSE125483
1337,ENSCAFG00000014183,+,PPP2R1B,chr5,21343236,21343391,21344263,21344406,0.001999102,"0.004,0.366,0.224","0.002,0.002,0.36",MXE,"22.2594470645057,22.7949524311183,28.1685610547812","17.9397888291734,22.1410403640194,25.2102401312804",24.40765352,21.76368977,NA,dog,brain,GSE125483
1338,ENSCAFG00000014216,+,MAP4K2,chr18,52359020,52359059,NA,NA,0.000302855,"0.995,1.0,1.0","0.94,0.979,1.0",SE,"18.0613969265208,25.1409020225564,18.858727","18.9432841452495,20.8998334022556,11.060695",20.68700865,16.96793752,NA,dog,brain,GSE125483
1339,ENSCAFG00000014222,-,NA,chr34,26405694,26405784,26417406,26417516,0.000116339,"0.973,0.911,0.824","0.979,1.0,0.899",MXE,"12.615132,11.977718,12.609717","13.164202,13.980544,18.231218",12.40085567,15.12532133,NA,dog,brain,GSE125483
1340,ENSCAFG00000014222,-,NA,chr34,26404628,26404766,NA,NA,0.001086518,"0.889,0.76,1.0","0.974,1.0,1.0",SE,"12.615132,11.977718,12.609717","13.164202,13.980544,18.231218",12.40085567,15.12532133,NA,dog,brain,GSE125483
1341,ENSCAFG00000014230,-,WDR61,chr3,58408210,58408304,58408473,58408622,7.9944E-05,"0.979,0.868,0.887","0.977,0.992,0.856",MXE,"51.2671490834846,50.8362164428312,50.0047901088929","58.1835345190563,51.3737820117967,64.3804354646098",50.70271855,57.97925067,NA,dog,brain,GSE125483
1342,ENSCAFG00000014239,+,SF1,chr18,52391343,52391523,NA,NA,3.75481E-07,"1.0,1.0,1.0","0.954,0.945,1.0",SE,"40.3269021574574,46.5228340656419,35.7528025737432","34.032482750727,40.1187934113004,21.4020197399252",40.86751293,31.85109863,NA,dog,brain,GSE125483
1343,ENSCAFG00000014239,+,SF1,chr18,52392279,52392484,NA,NA,7.28071E-09,"1.0,1.0,1.0","0.278,0.356,1.0",SE,"40.3269021574574,46.5228340656419,35.7528025737432","34.032482750727,40.1187934113004,21.4020197399252",40.86751293,31.85109863,NA,dog,brain,GSE125483
1344,ENSCAFG00000014247,+,CEACAM1,chr1,111828072,111828348,NA,NA,4.06452E-07,"1.0,1.0,1.0","0.372,0.688,1.0",SE,"0.275130683949146,0.591849493444577,1.58361703953119","0.99484939749702,2.3611789870878,0.933275852006357",0.816865739,1.429768079,NA,dog,brain,GSE125483
1345,ENSCAFG00000014247,+,CEACAM1,chr1,111914668,111914795,NA,NA,0.000106757,"0.843,1.0,1.0","0.642,0.655,1.0",SE,"0.275130683949146,0.591849493444577,1.58361703953119","0.99484939749702,2.3611789870878,0.933275852006357",0.816865739,1.429768079,NA,dog,brain,GSE125483
1346,ENSCAFG00000014247,+,CEACAM1,chr1,111909804,111910080,NA,NA,0.000337397,"0.38,1.0,1.0","0.589,0.402,1.0",SE,"0.275130683949146,0.591849493444577,1.58361703953119","0.99484939749702,2.3611789870878,0.933275852006357",0.816865739,1.429768079,NA,dog,brain,GSE125483
1347,ENSCAFG00000014255,+,SPAG16,chr37,20796717,20796836,NA,NA,0.00029396,"0.929,1.0,0.916","0.282,0.797,1.0",SE,"1.237574,2.101251,2.863057","1.710908,2.021323,2.905341",2.067294,2.212524,NA,dog,brain,GSE125483
1348,ENSCAFG00000014263,+,COP1,chr7,23355162,23355260,NA,NA,0.001014118,"1.0,1.0,1.0","0.988,0.914,1.0",SE,"15.8467629555556,13.915549,15.746771","15.3504913555556,17.5461480222222,22.810831",15.16969432,18.56915679,NA,dog,brain,GSE125483
1349,ENSCAFG00000014273,+,RDX,chr5,22584896,22585171,NA,NA,0.000734079,"0.991,1.0,1.0","0.974,0.942,1.0",SE,"30.7654396368833,28.4371197178099,30.981355454272","33.7012609699158,37.3690102879061,45.6625036705776",30.06130494,38.91092498,NA,dog,brain,GSE125483
1350,ENSCAFG00000014275,-,SOS2,chr8,26652981,26653154,NA,NA,0.000337736,"0.833,1.0,1.0","0.982,0.991,1.0",SE,"4.7827062,4.470893,5.474017","4.730964,6.96617260208817,8.34061745707657",4.9092054,6.679251353,NA,dog,brain,GSE125483
1351,ENSCAFG00000014290,+,ANKH,chr4,88240950,88241046,88259665,88259795,1.933E-06,"0.0,0.262,0.167","0.0,0.001,0.199",MXE,"29.9810879299541,30.4045516573538,22.6948921760128","26.9786475867092,25.1821946984634,21.6157182067452",27.69351059,24.59218683,NA,dog,brain,GSE125483
1352,ENSCAFG00000014314,+,SUGP1,chr20,43903563,43903687,43912305,43912661,0.000231344,"0.601,0.317,0.412","0.636,0.683,0.622",MXE,"25.8261458971664,27.1224125776965,23.2273459593236","28.2845863139854,27.8885726745887,19.5796072394881",25.39196814,25.25092208,NA,dog,brain,GSE125483
1353,ENSCAFG00000014338,+,NRXN2,chr18,52469448,52469469,NA,NA,2.37081E-06,"0.02,0.0,0.03","0.081,0.072,0.205",A5SS,"47.5598967860971,47.0006516574631,34.924561666396","36.6440629909047,49.0670240103947,13.205529796167",43.16170337,32.9722056,NA,dog,brain,GSE125483
1354,ENSCAFG00000014342,+,KIAA0232,chr3,59093281,59093298,NA,NA,0.000385979,"0.924,1.0,1.0","0.784,0.846,1.0",SE,"23.7937208581764,19.6180769815725,21.0041375075075","17.591671456593,22.8173027249522,34.0956195727546",21.47197845,24.83486458,NA,dog,brain,GSE125483
1355,ENSCAFG00000014342,+,KIAA0232,chr3,59070451,59070569,NA,NA,4.00565E-05,"0.983,1.0,0.975","0.945,0.91,0.93",SE,"23.7937208581764,19.6180769815725,21.0041375075075","17.591671456593,22.8173027249522,34.0956195727546",21.47197845,24.83486458,NA,dog,brain,GSE125483
1356,ENSCAFG00000014342,+,KIAA0232,chr3,59072585,59072692,NA,NA,4.3705E-05,"0.983,1.0,0.976","0.943,0.917,0.92",SE,"23.7937208581764,19.6180769815725,21.0041375075075","17.591671456593,22.8173027249522,34.0956195727546",21.47197845,24.83486458,NA,dog,brain,GSE125483
1357,ENSCAFG00000014353,-,TNN,chr7,24277904,24278168,NA,NA,0.000336758,"1.0,1.0,1.0","0.145,1.0,0.298",SE,"1.83903634585258,1.50816585900783,1.38291305041173","2.23900587587869,4.11160421891946,1.61600729021892",1.576705085,2.655539128,NA,dog,brain,GSE125483
1358,ENSCAFG00000014353,-,TNN,chr7,24273210,24273474,NA,NA,0.001312755,"1.0,1.0,1.0","0.404,1.0,0.389",SE,"1.83903634585258,1.50816585900783,1.38291305041173","2.23900587587869,4.11160421891946,1.61600729021892",1.576705085,2.655539128,NA,dog,brain,GSE125483
1359,ENSCAFG00000014355,-,NCKAP1,chr36,25982695,25982789,NA,NA,0.001279543,"1.0,1.0,1.0","0.392,0.492,1.0",SE,"176.5511046535,144.623265860877,140.842176287249","141.203282546907,179.639910297415,207.909880779262",154.0055156,176.2510245,NA,dog,brain,GSE125483
1360,ENSCAFG00000014369,+,TMEM161A,chr20,44036189,44036333,NA,NA,0.001070663,"0.964,0.974,1.0","0.953,0.899,1.0",SE,"8.75012278863065,12.2424981193467,9.20576499309045","10.116097977701,11.2245871108668,4.6573210794598",10.06612863,8.666002056,NA,dog,brain,GSE125483
1361,ENSCAFG00000014369,+,TMEM161A,chr20,44036876,44037000,NA,NA,0.000219101,"0.002,0.083,0.06","0.0,0.0,0.025",RI,"8.75012278863065,12.2424981193467,9.20576499309045","10.116097977701,11.2245871108668,4.6573210794598",10.06612863,8.666002056,NA,dog,brain,GSE125483
1362,ENSCAFG00000014369,+,TMEM161A,chr20,44036553,44036701,NA,NA,1.44329E-14,"0.0,0.233,0.208","0.0,0.001,0.115",RI,"8.75012278863065,12.2424981193467,9.20576499309045","10.116097977701,11.2245871108668,4.6573210794598",10.06612863,8.666002056,NA,dog,brain,GSE125483
1363,ENSCAFG00000014388,-,PSAP,chr4,22578382,22578391,NA,NA,0.000278762,"0.769,0.0,0.319","0.857,0.539,0.672",SE,"648.390198,577.503113,590.272522","568.685486,634.262817,594.973938",605.388611,599.3074137,NA,dog,brain,GSE125483
1364,ENSCAFG00000014402,+,MPP2,chr9,19438529,19438772,NA,NA,4.74128E-08,"1.0,1.0,1.0","0.031,0.07,1.0",RI,"18.9264890825135,16.1773054255792,12.3846164804824","9.85784555252301,15.0226586048873,8.43251324944462",15.82947033,11.10433914,NA,dog,brain,GSE125483
1365,ENSCAFG00000014431,+,SUGP2,chr20,44115584,44115656,NA,NA,9.75989E-11,"1.0,1.0,1.0","0.0,0.0,1.0",RI,"27.733316658891,30.3974891143403,26.3524178818356","25.025620309369,25.2723906502868,28.4631861661568",28.16107455,26.25373238,NA,dog,brain,GSE125483
1366,ENSCAFG00000014444,+,NA,chr31,31320689,31321122,NA,NA,0.000869166,"0.979,0.993,1.0","0.98,0.929,0.975",SE,"9.15620081003344,10.2498885576366,7.7886576483835","10.6133821696767,9.62988495496098,9.41364433823857",9.064915672,9.885637154,NA,dog,brain,GSE125483
1367,ENSCAFG00000014460,+,ATL1,chr8,27031056,27031071,NA,NA,7.92835E-06,"0.982,0.988,0.973","0.981,0.942,0.967",SE,"130.278821755242,118.640726408842,105.108104981768","106.703272860985,123.965855348678,162.250235862352",118.0092177,130.9731214,NA,dog,brain,GSE125483
1368,ENSCAFG00000014478,-,NA,chr16,6766348,6766366,NA,NA,0.00069113,"0.98,1.0,1.0","0.952,0.971,0.956",SE,"8.69190963636364,10.9463643598485,8.07857865025252","11.4087794955808,9.56911774305556,7.7777682790404",9.238950882,9.585221839,NA,dog,brain,GSE125483
1369,ENSCAFG00000014487,+,ZNF445,chr23,1938256,1938312,NA,NA,3.39621E-07,"1.0,1.0,1.0","0.335,0.575,1.0",SE,"7.14159610418522,6.39499843521817,7.44291472439893","5.71850656277827,8.87276980921638,11.3544628559662",6.993169755,8.648579743,NA,dog,brain,GSE125483
1370,ENSCAFG00000014489,-,MICU1,chr4,23102191,23102197,NA,NA,0.000123788,"0.307,0.071,0.024","0.041,0.019,0.187",SE,"26.423244,34.747528,29.722921","30.865475,26.841909,43.12151",30.29789767,33.60963133,NA,dog,brain,GSE125483
1371,ENSCAFG00000014489,-,MICU1,chr4,23102191,23102197,23117304,23117316,0.002179263,"0.0,0.0,0.0","0.481,0.0,0.0",MXE,"26.423244,34.747528,29.722921","30.865475,26.841909,43.12151",30.29789767,33.60963133,NA,dog,brain,GSE125483
1372,ENSCAFG00000014499,+,GNB1L,chr26,29454953,29455067,NA,NA,0.000767717,"0.969,1.0,0.976","0.957,0.908,0.833",SE,"20.9495212258513,27.0783570931202,20.265493590688","23.8285034815844,21.3937767539958,10.8609145934677",22.7644573,18.69439828,NA,dog,brain,GSE125483
1373,ENSCAFG00000014523,-,ENO2,chr27,38120654,38120756,NA,NA,5.52512E-05,"0.903,0.998,0.997","0.945,0.924,1.0",SE,"265.592641633858,261.268151573645,185.616442358962","238.284694878416,220.2842113717,212.766116499305",237.4924119,223.7783409,NA,dog,brain,GSE125483
1374,ENSCAFG00000014530,-,ABLIM2,chr3,59877655,59877757,NA,NA,0.000388185,"0.979,1.0,1.0","0.981,0.897,0.908",SE,"63.210455576041,75.323124322868,60.4026171888221","68.831837158094,55.0305947376976,56.1475984747272",66.3120657,60.00334346,NA,dog,brain,GSE125483
1375,ENSCAFG00000014535,+,GPC2,chr6,9356040,9356363,9357226,9357307,0.000510188,"0.303,0.491,0.474","0.0,0.182,0.278",MXE,"0.487066084733643,0.631188641401502,0.487617662853057","0.425632371826957,1.08525815552378,0.150494",0.535290796,0.553794842,NA,dog,brain,GSE125483
