,id,strand,symbol.x,chr.x,as_site1,as_site2,as_site3,as_site4,as_pvalue,IncLevel1,IncLevel2,as_type,FPKM.SRR8474229,FPKM.SRR8474240,FPKM.SRR8474258,FPKM.SRR8474281,FPKM.SRR8474290,female,m,..files.adrenal_mean_female,..files.adrenal_mean_male,Remark,Organism,Tissue,GEO_accession
561,ENSCAFG00000013659,+,EIF4A2,chr34,19359420,19359527,NA,NA,4.79E-11,"0.089,0.075,0.019","0.04,0.018",SE,265.5979348,468.735856,267.9323393,302.2706605,330.6503973,"265.597934792038,267.932339349109,302.270660489699","468.735856021437,330.650397304009",278.6003115,266.4620844,NA,dog,adrenal,GSE125483
562,ENSCAFG00000013699,-,LRWD1,chr6,7714299,7714518,NA,NA,7.78E-06,"0.165,0.124,0.0","0.133,0.0",RI,21.83546227,10.7577679,17.15156869,14.23587111,15.87884221,"21.8354622704715,17.151568691067,14.2358711145575","10.7577678990902,15.8788422138131",17.74096736,8.878870038,NA,dog,adrenal,GSE125483
563,ENSCAFG00000013713,+,NA,chrX,25798758,25798776,NA,NA,4.14E-06,"0.0,0.0,0.0","0.0,0.437",SE,1.194213425,1.969273083,1.695427176,1.568423083,1.941176396,"1.19421342458101,1.69542717581334,1.56842308347026","1.96927308347026,1.9411763959908",1.486021228,1.30348316,NA,dog,adrenal,GSE125483
564,ENSCAFG00000013729,+,OVGP1,chr17,63972131,63972782,NA,NA,0.000749098,"1.0,1.0,1.0","1.0,0.321",SE,9.134184416,4.628362087,6.938408446,4.507257451,5.667254992,"9.13418441599708,6.93840844594595,4.5072574514244","4.62836208728999,5.66725499233017",6.859950104,3.43187236,NA,dog,adrenal,GSE125483
565,ENSCAFG00000013729,+,OVGP1,chr17,63972131,63972161,63974066,63974232,0.000997513,"0.0,0.0,0.096","0.0,0.281",MXE,9.134184416,4.628362087,6.938408446,4.507257451,5.667254992,"9.13418441599708,6.93840844594595,4.5072574514244","4.62836208728999,5.66725499233017",6.859950104,3.43187236,NA,dog,adrenal,GSE125483
566,ENSCAFG00000013729,+,OVGP1,chr17,63974688,63974813,NA,NA,0.000314996,"1.0,1.0,1.0","1.0,0.898",SE,9.134184416,4.628362087,6.938408446,4.507257451,5.667254992,"9.13418441599708,6.93840844594595,4.5072574514244","4.62836208728999,5.66725499233017",6.859950104,3.43187236,NA,dog,adrenal,GSE125483
567,ENSCAFG00000013729,+,OVGP1,chr17,63963242,63963717,NA,NA,0.000151052,"0.017,0.115,0.003","0.0,0.0",RI,9.134184416,4.628362087,6.938408446,4.507257451,5.667254992,"9.13418441599708,6.93840844594595,4.5072574514244","4.62836208728999,5.66725499233017",6.859950104,3.43187236,NA,dog,adrenal,GSE125483
568,ENSCAFG00000013735,-,ITGB3,chr9,9204102,9204265,NA,NA,0.000707729,"1.0,1.0,1.0","1.0,0.698",SE,0.644100456,0.642155322,0.646793009,0.677194583,0.809283009,"0.644100456253851,0.646793008934073,0.677194582871226","0.642155321934689,0.809283008626001",0.656029349,0.483812777,NA,dog,adrenal,GSE125483
569,ENSCAFG00000013791,+,DDX21,chr4,20111851,20112301,NA,NA,7.43E-05,"1.0,1.0,0.858","1.0,1.0",SE,9.366712,15.047176,8.940578,25.659863,13.324648,"9.366712,8.940578,25.659863","15.047176,13.324648",14.65571767,9.457274667,NA,dog,adrenal,GSE125483
570,ENSCAFG00000013806,+,M6PR,chr27,36792611,36792778,NA,NA,0.000201736,"0.965,0.955,0.919","1.0,0.972",SE,23.82345911,39.2952576,27.12579408,38.51127215,35.73591691,"23.8234591055023,27.1257940837961,38.5112721514387","39.2952576032307,35.735916908632",29.82017511,25.0103915,NA,dog,adrenal,GSE125483
571,ENSCAFG00000013806,+,M6PR,chr27,36794009,36794119,NA,NA,0.000186962,"0.969,0.961,0.943","1.0,0.981",SE,23.82345911,39.2952576,27.12579408,38.51127215,35.73591691,"23.8234591055023,27.1257940837961,38.5112721514387","39.2952576032307,35.735916908632",29.82017511,25.0103915,NA,dog,adrenal,GSE125483
572,ENSCAFG00000013824,-,PHC1,chr27,36812413,36812569,NA,NA,0.001003833,"0.847,0.876,0.749","1.0,0.939",SE,8.747225234,8.567965691,11.8993724,4.967088685,9.233468716,"8.74722523352999,11.8993723960177,4.9670886846116","8.56796569075713,9.23346871558505",8.537895438,5.933811469,NA,dog,adrenal,GSE125483
573,ENSCAFG00000013836,-,KANSL1L,chr37,17894407,17894536,NA,NA,0.000211468,"1.0,0.989,0.993","1.0,0.934",SE,13.179969,16.443476,14.22901737,9.720394225,12.81913662,"13.179969,14.229017370175,9.72039422493752","16.443476,12.8191366245487",12.3764602,9.754204208,NA,dog,adrenal,GSE125483
574,ENSCAFG00000013861,-,AXDND1,chr7,20461967,20462070,NA,NA,9.05E-06,"1.0,1.0,0.969","0.741,0.86",SE,11.42387,12.70426,11.071051,5.691261,11.046774,"11.42387,11.071051,5.691261","12.70426,11.046774",9.395394,7.917011333,NA,dog,adrenal,GSE125483
575,ENSCAFG00000013918,-,SLC2A3,chr27,37307166,37307727,NA,NA,0.00613698,"0.031,0.136,0.0","0.027,0.0",RI,2.788250809,1.410735536,5.915416281,1.856753644,3.688012977,"2.78825080855077,5.91541628135806,1.85675364350833","1.4107355356806,3.68801297673688",3.520140244,1.699582837,NA,dog,adrenal,GSE125483
576,ENSCAFG00000013925,+,SEMA6D,chr30,14053982,14054150,NA,NA,0.000175837,"1.0,1.0,1.0","1.0,0.699",SE,1.285611,1.912394,3.475723,2.881550805,3.616500436,"1.285611,3.475723,2.88155080542485","1.912394,3.61650043592582",2.547628268,1.842964812,NA,dog,adrenal,GSE125483
577,ENSCAFG00000013935,-,FAM20B,chr7,20781027,20781537,NA,NA,2.16E-05,"1.0,1.0,0.973","0.963,0.86",SE,8.215788,21.488873,15.838723,34.00671732,24.303492,"8.215788,15.838723,34.0067173247931","21.488873,24.303492",19.35374277,15.26412167,NA,dog,adrenal,GSE125483
578,ENSCAFG00000013951,-,TM7SF2,chr18,52083177,52083550,NA,NA,1.85E-05,"0.259,0.061,0.0","0.0,0.0",RI,11.97977611,7.403094046,12.81879415,22.26994386,8.975279436,"11.9797761148218,12.8187941538462,22.2699438574109","7.40309404577861,8.97527943602251",15.68950471,5.459457827,NA,dog,adrenal,GSE125483
579,ENSCAFG00000014001,+,TOGARAM1,chr8,22447691,22447703,NA,NA,4.93E-05,"0.0,0.255,0.267","0.0,0.036",A5SS,2.734487638,5.142855945,4.248977493,3.598236936,5.194338548,"2.73448763841037,4.24897749326283,3.59823693552789","5.14285594542043,5.19433854750128",3.527234022,3.445731498,NA,dog,adrenal,GSE125483
580,ENSCAFG00000014003,-,RPGR,chrX,32943033,32943213,NA,NA,0.000355737,"1.0,0.961,0.98","0.96,0.91",SE,10.27902809,6.77141899,7.189809201,5.270162178,6.262935746,"10.2790280868887,7.18980920113395,5.27016217760454","6.7714189902197,6.26293574557052",7.579666489,4.344784912,NA,dog,adrenal,GSE125483
581,ENSCAFG00000014043,-,NA,chr26,28574450,28575319,NA,NA,0.000116711,"0.038,0.062,0.0","0.018,0.0",RI,20.45385705,12.77551135,9.80048341,15.34053675,11.87329948,"20.4538570467079,9.80048341024198,15.3405367535172","12.7755113505909,11.8732994817107",15.1982924,8.216270277,NA,dog,adrenal,GSE125483
582,ENSCAFG00000014082,-,SLC2A11,chr26,28654801,28654883,NA,NA,2.22E-06,"0.433,0.798,0.0","0.0,0.006",RI,20.3156537,6.84232382,6.471624088,4.271509099,13.88382957,"20.315653698939,6.47162408753316,4.2715090994695","6.84232381962865,13.8838295742706",10.35292896,6.908717798,NA,dog,adrenal,GSE125483
583,ENSCAFG00000014082,-,SLC2A11,chr26,28654072,28654174,28654883,28655071,0.000184348,"0.426,0.384,0.297","0.093,0.22",MXE,20.3156537,6.84232382,6.471624088,4.271509099,13.88382957,"20.315653698939,6.47162408753316,4.2715090994695","6.84232381962865,13.8838295742706",10.35292896,6.908717798,NA,dog,adrenal,GSE125483
584,ENSCAFG00000014082,-,SLC2A11,chr26,28659538,28659668,NA,NA,0.000985557,"0.933,1.0,1.0","1.0,0.831",SE,20.3156537,6.84232382,6.471624088,4.271509099,13.88382957,"20.315653698939,6.47162408753316,4.2715090994695","6.84232381962865,13.8838295742706",10.35292896,6.908717798,NA,dog,adrenal,GSE125483
585,ENSCAFG00000014120,+,NA,chr5,21252199,21252329,NA,NA,3.96E-05,"1.0,0.963,0.97","0.908,0.85",SE,3.616716483,5.789890277,4.432503288,3.859284985,4.966729758,"3.61671648292436,4.43250328788262,3.8592849853276","5.78989027725778,4.96672975790539",3.969501585,3.585540012,NA,dog,adrenal,GSE125483
586,ENSCAFG00000014174,+,MFSD1,chr34,25077008,25077117,25081570,25081673,0.00012038,"0.468,0.32,0.057","0.12,0.037",MXE,7.726235,19.95649,12.95164,17.02533,16.40302057,"7.726235,12.95164,17.02533","19.95649,16.4030205734597",12.567735,12.11983686,NA,dog,adrenal,GSE125483
587,ENSCAFG00000014196,-,DGCR8,chr26,29245762,29245845,29247632,29247731,7.03E-08,"0.208,0.168,0.005","0.057,0.003",MXE,16.648661,13.158371,12.603344,11.38941228,13.025644,"16.648661,12.603344,11.3894122769794","13.158371,13.025644",13.54713909,8.728005,NA,dog,adrenal,GSE125483
588,ENSCAFG00000014212,-,TANGO2,chr26,29287681,29287888,NA,NA,2.68E-05,"0.003,0.049,0.02","0.009,0.004",SE,26.51318543,19.79818653,20.21094948,32.55871967,22.58929759,"26.5131854349951,20.2109494809384,32.5587196666667","19.7981865259042,22.5892975904203",26.42761819,14.12916137,NA,dog,adrenal,GSE125483
589,ENSCAFG00000014239,+,SF1,chr18,52380241,52380598,NA,NA,0.001328377,"0.068,0.044,0.012","0.0,0.012",A5SS,73.82000815,35.78316983,58.12030775,66.79302431,59.87289208,"73.8200081508101,58.1203077536352,66.7930243095139","35.7831698271708,59.8728920839219",66.24444674,31.88535397,NA,dog,adrenal,GSE125483
590,ENSCAFG00000014264,-,BARD1,chr37,22009134,22009283,NA,NA,2.33E-05,"1.0,1.0,1.0","1.0,0.684",SE,2.182251,3.526486,2.572598,1.958594,2.990939,"2.182251,2.572598,1.958594","3.526486,2.990939",2.237814333,2.172475,NA,dog,adrenal,GSE125483
591,ENSCAFG00000014342,+,KIAA0232,chr3,59093281,59093439,NA,NA,4.02E-05,"1.0,1.0,0.968","1.0,0.872",A3SS,4.531397992,8.487918914,7.322732076,7.023055205,7.981294996,"4.53139799167349,7.32273207644008,7.02305520488671","8.48791891414141,7.9812949960415",6.292395091,5.48973797,NA,dog,adrenal,GSE125483
592,ENSCAFG00000014342,+,KIAA0232,chr3,59086743,59086834,NA,NA,0.000401396,"0.012,0.02,0.05","0.016,0.012",SE,4.531397992,8.487918914,7.322732076,7.023055205,7.981294996,"4.53139799167349,7.32273207644008,7.02305520488671","8.48791891414141,7.9812949960415",6.292395091,5.48973797,NA,dog,adrenal,GSE125483
593,ENSCAFG00000014351,-,AGFG2,chr6,9123827,9123913,NA,NA,0.000210776,"0.906,1.0,0.961","1.0,0.987",SE,41.23104684,9.043216773,15.13508726,36.50526856,35.91448963,"41.2310468392988,15.13508726187,36.5052685617239","9.04321677282688,35.9144896347699",30.95713422,14.98590214,NA,dog,adrenal,GSE125483
594,ENSCAFG00000014369,+,TMEM161A,chr20,44036553,44036701,NA,NA,1.05E-14,"0.216,0.199,0.0","0.031,0.001",RI,22.18063989,7.986869688,16.64774978,10.50069871,12.5816262,"22.1806398922739,16.6477497782663,10.5006987145101","7.98686968844221,12.5816261956658",16.44302946,6.856165295,NA,dog,adrenal,GSE125483
595,ENSCAFG00000014369,+,TMEM161A,chr20,44036876,44037000,NA,NA,4.23E-05,"0.054,0.063,0.001","0.029,0.0",RI,22.18063989,7.986869688,16.64774978,10.50069871,12.5816262,"22.1806398922739,16.6477497782663,10.5006987145101","7.98686968844221,12.5816261956658",16.44302946,6.856165295,NA,dog,adrenal,GSE125483
596,ENSCAFG00000014420,+,ANAPC16,chr4,22881283,22881452,NA,NA,0.000463145,"0.669,0.55,0.614","0.525,0.467",SE,54.71828051,90.35428615,70.33150243,65.1039039,68.19239165,"54.7182805126162,70.331502434263,65.1039038950863","90.3542861500664,68.1923916533865",63.38456228,52.8488926,NA,dog,adrenal,GSE125483
597,ENSCAFG00000014429,-,CD300LG,chr9,19452743,19452845,NA,NA,0.000139461,"1.0,1.0,1.0","1.0,0.611",SE,0.233373799,0.106440055,0.358836921,0.056349356,0.27801113,"0.233373798627002,0.358836921281465,0.0563493556064073","0.106440054919908,0.278011129977117",0.216186692,0.128150395,NA,dog,adrenal,GSE125483
598,ENSCAFG00000014469,-,EFHC2,chrX,38166946,38167144,NA,NA,0.000129482,"1.0,1.0,1.0","1.0,0.354",SE,0.522623634,1.246070811,0.730963252,0.67764453,0.812116865,"0.522623634351949,0.730963251844046,0.677644530031612","1.2460708113804,0.81211686512118",0.643743805,0.686062559,NA,dog,adrenal,GSE125483
599,ENSCAFG00000014487,+,ZNF445,chr23,1938256,1938312,NA,NA,0.0004178,"1.0,1.0,0.77","0.626,0.637",SE,4.226275753,3.966140173,5.985216809,4.456937473,6.780395269,"4.22627575267142,5.985216809439,4.4569374728406","3.96614017297418,6.78039526914515",4.889476678,3.582178481,NA,dog,adrenal,GSE125483
600,ENSCAFG00000014496,+,ZNF512,chr17,21520548,21520632,NA,NA,5.88E-05,"1.0,0.95,0.933","1.0,1.0",SE,5.282777,8.167786,6.796780274,7.636099875,7.973605,"5.282777,6.79678027398047,7.63609987478461","8.167786,7.973605",6.571885716,5.380463667,NA,dog,adrenal,GSE125483
601,ENSCAFG00000014523,-,ENO2,chr27,38125494,38125957,NA,NA,0.003843326,"0.029,0.031,0.0","0.022,0.0",RI,42.55505681,34.06374696,31.51487194,33.52284069,35.42187807,"42.5550568117184,31.5148719358499,33.5228406908291","34.0637469569245,35.4218780650764",35.86425648,23.16187501,NA,dog,adrenal,GSE125483
602,ENSCAFG00000014523,-,ENO2,chr27,38126337,38126396,38126535,38126631,0.00029311,"0.148,0.164,0.005","0.123,0.001",MXE,42.55505681,34.06374696,31.51487194,33.52284069,35.42187807,"42.5550568117184,31.5148719358499,33.5228406908291","34.0637469569245,35.4218780650764",35.86425648,23.16187501,NA,dog,adrenal,GSE125483
603,ENSCAFG00000014542,-,PLCB3,chr18,52794447,52794538,NA,NA,3.01E-11,"0.09,0.102,0.002","0.028,0.003",RI,19.98626732,13.87261705,19.50988142,8.586473672,18.32547126,"19.986267324431,19.5098814182536,8.5864736723177","13.8726170499303,18.3254712607989",16.02754081,10.7326961,NA,dog,adrenal,GSE125483
604,ENSCAFG00000014589,+,KDM6A,chrX,38938697,38938839,NA,NA,0.000256649,"1.0,1.0,0.952","0.914,0.866",SE,5.226062962,5.362517117,7.056578248,5.996206092,4.167837352,"5.22606296238716,7.05657824757606,5.996206092444","5.36251711668338,4.167837351889",6.092949101,3.176784823,NA,dog,adrenal,GSE125483
605,ENSCAFG00000014594,+,ABHD12B,chr8,27248756,27248802,NA,NA,1.86E-05,"1.0,1.0,1.0","1.0,0.669",SE,0.953386,4.989832,5.973289,1.571139,3.902616,"0.953386,5.973289,1.571139","4.989832,3.902616",2.832604667,2.964149333,NA,dog,adrenal,GSE125483
606,ENSCAFG00000014594,+,ABHD12B,chr8,27249679,27249717,NA,NA,0.00052778,"1.0,0.894,1.0","1.0,0.76",SE,0.953386,4.989832,5.973289,1.571139,3.902616,"0.953386,5.973289,1.571139","4.989832,3.902616",2.832604667,2.964149333,NA,dog,adrenal,GSE125483
607,ENSCAFG00000014660,-,AOC3,chr9,20233680,20233802,NA,NA,0.000606478,"1.0,0.912,0.981","1.0,0.861",SE,4.028173765,0.704430654,1.916160167,1.347629343,1.788248043,"4.02817376458276,1.91616016671217,1.34762934252434","0.704430653926654,1.78824804331604",2.430654425,0.830892899,NA,dog,adrenal,GSE125483
608,ENSCAFG00000014674,-,AP4M1,chr6,9490408,9490504,NA,NA,1.81E-05,"0.112,0.102,0.052","0.0,0.024",RI,9.090527915,7.210840174,8.878197825,4.556953557,7.213700762,"9.09052791537717,8.8781978254352,4.5569535565764","7.21084017408124,7.21370076160542",7.508559766,4.808180312,NA,dog,adrenal,GSE125483
609,ENSCAFG00000014718,+,CWF19L2,chr5,24857875,24857946,NA,NA,0.000504537,"1.0,0.871,1.0","0.643,0.932",SE,3.639169154,6.366288701,4.814684007,4.224781158,5.48120694,"3.63916915422409,4.8146840070701,4.22478115781905","6.36628870089874,5.48120693984422",4.22621144,3.949165214,NA,dog,adrenal,GSE125483
610,ENSCAFG00000014720,-,LRRC34,chr34,34410614,34410769,NA,NA,0.000958369,"1.0,1.0,1.0","1.0,0.485",SE,1.287549871,1.131289348,0.939427684,0.58268367,0.784669483,"1.28754987148834,0.939427683801554,0.582683670053796","1.13128934847579,0.784669482964734",0.936553742,0.638652944,NA,dog,adrenal,GSE125483
611,ENSCAFG00000014771,+,ING4,chr27,38377004,38377171,NA,NA,3.81E-06,"0.98,0.939,0.86","0.914,1.0",SE,25.43123962,22.24404826,19.72396576,14.47073203,19.41432125,"25.4312396159861,19.7239657593397,14.4707320304083","22.2440482623805,19.4143212493484",19.87531247,13.88612317,NA,dog,adrenal,GSE125483
612,ENSCAFG00000014833,+,DGCR2,chr26,30084722,30084845,NA,NA,1.12E-09,"0.821,0.896,0.894","1.0,1.0",SE,21.74892629,16.398222,21.68748843,16.08939411,25.2906988,"21.7489262865605,21.6874884261385,16.08939411107","16.398222,25.2906988030359",19.84193627,13.89630693,NA,dog,adrenal,GSE125483
613,ENSCAFG00000014873,+,MXD4,chr3,61936425,61936590,NA,NA,2.47E-06,"0.103,0.107,0.0","0.067,0.006",SE,22.09455279,15.90062968,20.63843508,8.108392189,22.3451153,"22.0945527924528,20.6384350754717,8.10839218867925","15.9006296792453,22.3451153018868",16.94712669,12.74858166,NA,dog,adrenal,GSE125483
614,ENSCAFG00000014887,-,RNF25,chr37,25268893,25268965,NA,NA,2.49E-05,"0.978,1.0,0.99","1.0,0.937",SE,27.343813,10.333731,19.65951,22.286652,18.190947,"27.343813,19.65951,22.286652","10.333731,18.190947",23.09665833,9.508226,NA,dog,adrenal,GSE125483
615,ENSCAFG00000014890,-,TUBG1,chr9,20322574,20322736,20359259,20359421,1.46E-06,"0.879,0.877,0.81","0.738,0.654",MXE,17.03156074,11.84167992,18.4931463,13.10982229,14.85589286,"17.0315607383178,18.4931462968095,13.1098222945537","11.8416799249114,14.8558928604576",16.21150978,8.899190928,NA,dog,adrenal,GSE125483
616,ENSCAFG00000014895,+,GALK2,chr30,15456821,15457032,NA,NA,0.000106693,"0.963,0.956,0.989","0.865,0.924",SE,13.22967544,27.05208062,16.42098792,14.40592731,20.75616677,"13.2296754362283,16.4209879191067,14.4059273111663","27.0520806208437,20.7561667682382",14.68553022,15.93608246,NA,dog,adrenal,GSE125483
617,ENSCAFG00000014916,-,FAM227B,chr30,15670108,15670162,NA,NA,2.31E-05,"1.0,1.0,1.0","0.799,0.904",SE,3.210869111,4.825280455,4.723441051,2.201513568,4.307980834,"3.21086911122501,4.72344105074321,2.20151356791389","4.8252804551512,4.30798083393132",3.37860791,3.04442043,NA,dog,adrenal,GSE125483
618,ENSCAFG00000014944,+,UBA1,chrX,40801688,40801884,NA,NA,5.83E-05,"0.987,0.972,0.959","1.0,0.992",SE,48.09934109,31.69700428,44.87437091,42.62818295,40.82955426,"48.0993410940492,44.8743709104562,42.6281829461235","31.6970042842125,40.8295542569927",45.20063165,24.17551951,NA,dog,adrenal,GSE125483
619,ENSCAFG00000014954,-,MPV17L2,chr20,44802838,44803010,NA,NA,7.70E-07,"0.959,1.0,1.0","0.763,0.649",SE,24.18822199,13.86154504,15.04344942,19.34583758,29.35841695,"24.1882219863014,15.0434494164384,19.3458375819178","13.8615450378082,29.3584169512329",19.52583633,14.406654,NA,dog,adrenal,GSE125483
620,ENSCAFG00000014954,-,MPV17L2,chr20,44800977,44801024,44802838,44803010,0.000658084,"1.0,1.0,1.0","1.0,0.755",MXE,24.18822199,13.86154504,15.04344942,19.34583758,29.35841695,"24.1882219863014,15.0434494164384,19.3458375819178","13.8615450378082,29.3584169512329",19.52583633,14.406654,NA,dog,adrenal,GSE125483
621,ENSCAFG00000014971,+,ZSWIM8,chr4,24231887,24231899,NA,NA,2.73E-05,"1.0,1.0,0.705","1.0,1.0",SE,50.21651528,27.1791224,39.21697278,29.36734993,32.10921804,"50.2165152802111,39.2169727804749,29.3673499292876","27.1791223989446,32.1092180401055",39.60027933,19.76278015,NA,dog,adrenal,GSE125483
622,ENSCAFG00000014989,-,WDHD1,chr8,30845070,30845312,NA,NA,8.50E-08,"1.0,1.0,1.0","0.547,0.72",SE,2.19058,3.369858,3.318697,2.117312,3.261716,"2.19058,3.318697,2.117312","3.369858,3.261716",2.542196333,2.210524667,NA,dog,adrenal,GSE125483
623,ENSCAFG00000014993,-,FGFR3,chr3,62314088,62314233,62314957,62315108,0.000526238,"0.357,0.327,0.054","0.0,0.0",MXE,1.112359001,0.747693218,1.132160546,1.366206197,0.706831089,"1.11235900137955,1.13216054612864,1.36620619727539","0.747693218141059,0.706831088635972",1.203575248,0.484841436,NA,dog,adrenal,GSE125483
624,ENSCAFG00000015037,+,DCUN1D5,chr5,28748167,28748259,NA,NA,3.13E-06,"1.0,1.0,0.945","0.76,0.893",SE,16.924734,18.636919,16.228111,20.898115,15.97093924,"16.924734,16.228111,20.898115","18.636919,15.9709392377049",18.01698667,11.53595275,NA,dog,adrenal,GSE125483
625,ENSCAFG00000015065,-,NA,chr6,10171724,10171847,NA,NA,1.43E-05,"0.997,1.0,0.94","1.0,0.984",SE,75.38893411,89.03489523,80.56867264,85.34279205,71.33887404,"75.3889341147929,80.5686726449704,85.3427920461538","89.0348952331361,71.338874035503",80.43346627,53.45792309,NA,dog,adrenal,GSE125483
626,ENSCAFG00000015065,-,NA,chr6,10171333,10171500,NA,NA,0.001166009,"0.983,0.996,0.932","1.0,0.986",SE,75.38893411,89.03489523,80.56867264,85.34279205,71.33887404,"75.3889341147929,80.5686726449704,85.3427920461538","89.0348952331361,71.338874035503",80.43346627,53.45792309,NA,dog,adrenal,GSE125483
627,ENSCAFG00000015091,-,LGALS12,chr18,53442688,53442727,NA,NA,2.03E-05,"0.659,0.563,0.447","1.0,1.0",SE,0.56564315,0.42835,0.262119672,0.516719603,0.484366347,"0.565643150429799,0.262119671919771,0.516719603151862","0.42835,0.484366346704871",0.448160809,0.304238782,NA,dog,adrenal,GSE125483
628,ENSCAFG00000015113,+,QDPR,chr3,62973062,62973155,62977205,62977302,6.75E-10,"0.082,0.112,0.003","0.089,0.006",MXE,21.48571876,21.51309338,45.01675383,21.25251058,39.15630963,"21.4857187590703,45.0167538302154,21.2525105813492","21.5130933826531,39.1563096337868",29.25166106,20.22313434,NA,dog,adrenal,GSE125483
629,ENSCAFG00000015181,+,AKR7L,chr2,79339148,79339253,NA,NA,9.76E-06,"1.0,0.945,0.882","1.0,0.975",SE,36.036221,20.598936,33.456341,34.215496,36.655151,"36.036221,33.456341,34.215496","20.598936,36.655151",34.56935267,19.08469567,NA,dog,adrenal,GSE125483
630,ENSCAFG00000015182,-,GLB1L,chr37,25791554,25791615,NA,NA,0.000887007,"1.0,1.0,1.0","1.0,0.386",SE,41.710587,41.057629,30.334946,26.169487,32.940357,"41.710587,30.334946,26.169487","41.057629,32.940357",32.73834,24.66599533,NA,dog,adrenal,GSE125483
631,ENSCAFG00000015204,+,TMEM260,chr8,32244900,32245052,NA,NA,2.96E-06,"1.0,1.0,1.0","1.0,0.858",SE,11.51634174,22.94559916,13.39664392,14.20102184,16.57504242,"11.5163417357369,13.3966439183835,14.2010218395404","22.9455991608558,16.5750424195721",13.0380025,13.17354719,NA,dog,adrenal,GSE125483
