"","id","strand","symbol.x","chr.x","as_site1","as_site2","as_site3","as_site4","as_pvalue","fdr","IncLevel1","IncLevel2","as_type","chr.y","symbol.y","FPKM.SRR8474231","FPKM.SRR8474260","FPKM.SRR8474271","FPKM.SRR8474282","FPKM.SRR8474293","..files.colon_mean_female","..files.colon_mean_male","Remark","Organism","Tissue","GEO_accession"
"1661","ENSCAFG00000012043","+","ADAL","chr30",10210340,10210479,NA,NA,0.00133107778942,0.0202334304919,"1.0,0.517,0.926","1.0,1.0","SE","30","ADAL",7.89201537369792,8.03497794010417,9.42311933398438,8.08362198372396,7.75880954101562,8.00353843250868,5.727309625,NA,"dog","colon","GSE125483"
"1662","ENSCAFG00000012044","+","ADAMTSL4","chr17",59739387,59739445,NA,NA,7.63140755069e-05,0.00226155758632,"0.789,0.877,0.855","1.0,1.0","SE","17","ADAMTSL4",17.9843341048649,15.6510351156757,12.6542827843243,23.1433321637838,3.04208856162162,18.9262337947748,5.23212378198197,NA,"dog","colon","GSE125483"
"1663","ENSCAFG00000012044","+","ADAMTSL4","chr17",59739201,59739445,NA,NA,2.02871702953e-05,0.00031810283023,"0.52,0.673,0.632","1.0,1.0","A5SS","17","ADAMTSL4",17.9843341048649,15.6510351156757,12.6542827843243,23.1433321637838,3.04208856162162,18.9262337947748,5.23212378198197,NA,"dog","colon","GSE125483"
"1664","ENSCAFG00000012047","-","CAPN9","chr4",8626654,8626691,NA,NA,0.00404253788718,0.0483441024234,"1.0,0.937,0.929","0.953,1.0","SE","4","CAPN9",4.235199,12.168818,19.8391621775618,2.422424,15.026464,6.27548033333333,11.6218753925206,NA,"dog","colon","GSE125483"
"1665","ENSCAFG00000012049","-","IPO4","chr8",4179630,4179720,NA,NA,0.00300284988863,0.0140206594065,"0.0,0.011,0.039","0.042,0.086","RI","8","IPO4",8.06490264496659,10.4974778025437,11.2105492002587,6.22869795171373,6.97880185018323,8.26369279974134,6.06311701681398,NA,"dog","colon","GSE125483"
"1666","ENSCAFG00000012051","+","PDIA5","chr33",26198392,26198529,NA,NA,4.50080885661e-06,0.000210092160566,"0.874,0.846,0.705","0.939,0.933","SE","33","PDIA5",21.282642,28.891563,26.659288,15.401647,27.759789,21.8586173333333,18.1396923333333,NA,"dog","colon","GSE125483"
"1667","ENSCAFG00000012059","-","CAMK2D","chr32",33292189,33292273,33299999,33300102,0.000503052633643,0.00776587503186,"0.196,0.015,0.201","0.189,0.233","MXE","32","CAMK2D",20.2489948372821,26.5501668770675,31.9014700424676,19.9847218497988,17.371730015646,22.2612945213828,16.4244000193712,NA,"dog","colon","GSE125483"
"1668","ENSCAFG00000012059","-","CAMK2D","chr32",33270211,33270208,NA,NA,7.80384593946e-07,3.91492937963e-05,"0.233,0.405,0.163","0.555,0.713","A3SS","32","CAMK2D",20.2489948372821,26.5501668770675,31.9014700424676,19.9847218497988,17.371730015646,22.2612945213828,16.4244000193712,NA,"dog","colon","GSE125483"
"1669","ENSCAFG00000012059","-","CAMK2D","chr32",33265633,33265693,NA,NA,0.00166760345469,0.0242313540698,"0.167,0.097,0.157","0.054,0.0","SE","32","CAMK2D",20.2489948372821,26.5501668770675,31.9014700424676,19.9847218497988,17.371730015646,22.2612945213828,16.4244000193712,NA,"dog","colon","GSE125483"
"1670","ENSCAFG00000012059","-","CAMK2D","chr32",33310051,33310124,NA,NA,0.00143247066322,0.0214966044502,"0.086,0.029,0.016","0.089,0.08","SE","32","CAMK2D",20.2489948372821,26.5501668770675,31.9014700424676,19.9847218497988,17.371730015646,22.2612945213828,16.4244000193712,NA,"dog","colon","GSE125483"
"1671","ENSCAFG00000012059","-","CAMK2D","chr32",33263619,33263661,NA,NA,0,0,"0.578,0.407,0.598","0.155,0.076","SE","32","CAMK2D",20.2489948372821,26.5501668770675,31.9014700424676,19.9847218497988,17.371730015646,22.2612945213828,16.4244000193712,NA,"dog","colon","GSE125483"
"1672","ENSCAFG00000012060","-","ORC2","chr37",10135364,10135396,10136065,10136155,0.00145444246331,0.0177406068364,"0.39,0.0,0.413","0.625,0.475","MXE","37","ORC2",6.87096327625202,8.05932681152396,9.29808021324717,7.52683436833603,6.96301215347335,7.48570815203734,5.42036412224017,NA,"dog","colon","GSE125483"
"1673","ENSCAFG00000012067","-","AP1B1","chr26",22665732,22665838,NA,NA,1.08114693209e-05,0.000442059880992,"0.733,0.806,0.768","0.959,0.923","SE","26","AP1B1",13.2562452503139,18.5112810696944,26.6357600602763,13.2080662584764,21.7532100269987,14.9918641928282,16.1296566957583,NA,"dog","colon","GSE125483"
"1674","ENSCAFG00000012079","+","MCAM","chr5",14597546,14597682,NA,NA,7.50875583932e-10,1.05697470869e-07,"0.067,0.012,0.054","0.092,0.08","SE","5","MCAM",221.275582203401,213.938116067356,75.5796425321774,218.970767457486,11.2612023034345,218.061488576081,28.9469482785373,NA,"dog","colon","GSE125483"
"1675","ENSCAFG00000012080","-","COG2","chr4",8707712,8707855,NA,NA,0.000357791818471,0.00754198457364,"1.0,0.399,0.954","1.0,1.0","SE","4","COG2",18.9573661205814,24.9672359005616,28.6878407522299,19.4161722907169,26.4235324040304,21.1135914372866,18.3704577187534,NA,"dog","colon","GSE125483"
"1676","ENSCAFG00000012085","-","ABCC5","chr34",16889662,16889765,16892194,16892338,0.000775591530457,0.0107927384802,"0.258,0.136,0.311","0.364,0.401","MXE","34","ABCC5",10.7454371576396,10.2148408470411,19.2643097581077,12.7845669296222,14.4414356086593,11.2482816447676,11.235248455589,NA,"dog","colon","GSE125483"
"1677","ENSCAFG00000012085","-","ABCC5","chr34",16912597,16912672,NA,NA,6.98663349397e-13,1.73236461873e-10,"0.593,0.286,0.508","1.0,1.0","SE","34","ABCC5",10.7454371576396,10.2148408470411,19.2643097581077,12.7845669296222,14.4414356086593,11.2482816447676,11.235248455589,NA,"dog","colon","GSE125483"
"1678","ENSCAFG00000012089","-",NA,"chr24",43048438,43048546,43058593,43058740,0.0022787797449,0.0246689329888,"0.868,1.0,0.81","0.636,0.754","MXE","24","ENSCAFG00000012089",5.13681531009921,4.56197772119054,5.02407239481048,5.68120236479267,3.46397140066141,5.12666513202747,2.82934793182396,NA,"dog","colon","GSE125483"
"1679","ENSCAFG00000012089","-",NA,"chr24",43035132,43035233,NA,NA,0.00047378848279,0.00931956428265,"0.894,0.781,0.86","0.913,1.0","SE","24","ENSCAFG00000012089",5.13681531009921,4.56197772119054,5.02407239481048,5.68120236479267,3.46397140066141,5.12666513202747,2.82934793182396,NA,"dog","colon","GSE125483"
"1680","ENSCAFG00000012099","-","CIB1","chr3",53187970,53188005,NA,NA,1.03308189127e-05,0.000426928199929,"0.838,0.793,0.832","0.887,0.897","SE","3","CIB1",62.2176382120285,83.5209933017329,121.672725088685,74.3584700509684,142.901441767584,73.3657005215766,88.1913889520897,NA,"dog","colon","GSE125483"
"1681","ENSCAFG00000012106","+","EMID1","chr26",22566920,22567005,NA,NA,0.00161196447966,0.023587744446,"1.0,0.595,1.0","1.0,1.0","SE","26","EMID1",7.87495256422685,6.85425173048958,2.70507161512361,9.3629006980126,2.22989930586524,8.03070166424301,1.64499030699628,NA,"dog","colon","GSE125483"
"1682","ENSCAFG00000012114","-","RHBDD3","chr26",22573674,22573962,NA,NA,0.00101785282574,0.0165123099167,"1.0,0.895,0.937","0.98,1.0","SE","26","RHBDD3",9.145875,7.736309,8.322151,6.38634,7.11577,7.75617466666667,5.14597366666667,NA,"dog","colon","GSE125483"
"1683","ENSCAFG00000012118","-","URB2","chr4",9635629,9638951,9641112,9641289,0.00267639171708,0.0277723138789,"0.405,0.9,0.488","0.309,0.362","MXE","4","URB2",4.67598958557928,4.82131519740987,5.67843373311166,4.56341674956248,3.06565572978649,4.68690717751721,2.91469648763272,NA,"dog","colon","GSE125483"
"1684","ENSCAFG00000012118","-","URB2","chr4",9635629,9638951,NA,NA,0.000219344241598,0.00516845406946,"0.655,0.144,0.57","0.759,1.0","SE","4","URB2",4.67598958557928,4.82131519740987,5.67843373311166,4.56341674956248,3.06565572978649,4.68690717751721,2.91469648763272,NA,"dog","colon","GSE125483"
"1685","ENSCAFG00000012126","+","HYOU1","chr5",14806283,14806552,NA,NA,9.54887949378e-07,1.14406386388e-05,"0.037,0.01,0.062","0.082,0.043","RI","5","HYOU1",8.53510543359021,15.3265768463282,13.060682963282,5.60046200543971,10.0677788866727,9.82071476178604,7.70948728331823,NA,"dog","colon","GSE125483"
"1686","ENSCAFG00000012130","+","CFLAR","chr37",10341034,10341527,NA,NA,0.000250327544359,0.00571902159036,"0.374,0.591,1.0","0.86,1.0","SE","37","CFLAR",9.32631730016816,7.93595945908072,12.6256554170404,5.98443506950673,10.9593804063901,7.74890394291854,7.86167860781017,NA,"dog","colon","GSE125483"
"1687","ENSCAFG00000012140","+","PRC1","chr3",53276936,53276978,NA,NA,0.000443551790643,0.0088602174765,"1.0,0.037,1.0","0.112,0.0","SE","3","PRC1",2.06420152590461,5.65875343133224,11.2427093305921,1.73428330509868,6.09345453782895,3.15241275411184,5.77872128947368,NA,"dog","colon","GSE125483"
"1688","ENSCAFG00000012143","+","NPEPL1","chr24",43463293,43463479,NA,NA,5.56525325643e-05,0.00176126580517,"0.888,0.85,0.902","1.0,1.0","SE","24","NPEPL1",11.0987103487738,8.47055219800182,6.85963051316984,10.0595170899183,2.65965893097184,9.87625987889797,3.17309648138056,NA,"dog","colon","GSE125483"
"1689","ENSCAFG00000012143","+","NPEPL1","chr24",43463293,43463931,NA,NA,2.02029566454e-06,7.60136243783e-05,"0.658,0.469,0.676","1.0,1.0","A3SS","24","NPEPL1",11.0987103487738,8.47055219800182,6.85963051316984,10.0595170899183,2.65965893097184,9.87625987889797,3.17309648138056,NA,"dog","colon","GSE125483"
"1690","ENSCAFG00000012149","-","ARNT","chr17",59972295,59972340,NA,NA,3.29225110174e-07,2.21894440216e-05,"1.0,0.946,1.0","0.734,0.764","SE","17","ARNT",13.374001,11.9321863950057,13.0279207673099,11.6371462145289,7.40919082633371,12.3144445365115,6.81237053121454,NA,"dog","colon","GSE125483"
"1691","ENSCAFG00000012160","+","EWSR1","chr26",22597150,22597185,NA,NA,0.00128727855965,0.0197356228676,"1.0,0.954,0.472","1.0,1.0","SE","26","EWSR1",70.2027042548863,88.4290938169126,73.7185321080973,67.1548972142002,58.1848936557639,75.2622317619997,43.9678085879537,NA,"dog","colon","GSE125483"
"1692","ENSCAFG00000012171","-","TIAL1","chr28",29747763,29747831,NA,NA,5.86905957611e-07,3.68890867822e-05,"0.04,0.026,0.005","0.093,0.066","SE","28","TIAL1",37.84614933382,34.8560582851581,45.8393023907543,38.2246904048662,34.3485363547445,36.9756326746148,26.7292795818329,NA,"dog","colon","GSE125483"
"1693","ENSCAFG00000012171","-","TIAL1","chr28",29747763,29747831,NA,NA,0.000502412241848,0.00973383201464,"1.0,1.0,0.781","1.0,0.584","SE","28","TIAL1",37.84614933382,34.8560582851581,45.8393023907543,38.2246904048662,34.3485363547445,36.9756326746148,26.7292795818329,NA,"dog","colon","GSE125483"
"1694","ENSCAFG00000012171","-","TIAL1","chr28",29747200,29747262,NA,NA,6.4660393706e-09,6.93482722497e-07,"0.027,0.053,0.038","0.145,0.127","SE","28","TIAL1",37.84614933382,34.8560582851581,45.8393023907543,38.2246904048662,34.3485363547445,36.9756326746148,26.7292795818329,NA,"dog","colon","GSE125483"
"1695","ENSCAFG00000012226","-","COL6A3","chr25",48032396,48032999,NA,NA,0.00367743857095,0.0451568070227,"1.0,0.521,0.68","1.0,0.612","SE","25","COL6A3",63.3184688885338,66.4105889371241,22.5651566446429,55.1878150707707,6.71844862556391,61.6389576321429,9.7612017567356,NA,"dog","colon","GSE125483"
"1696","ENSCAFG00000012226","-","COL6A3","chr25",48025089,48025689,NA,NA,0.00129391449479,0.019768585105,"0.029,0.003,0.007","0.027,0.038","SE","25","COL6A3",63.3184688885338,66.4105889371241,22.5651566446429,55.1878150707707,6.71844862556391,61.6389576321429,9.7612017567356,NA,"dog","colon","GSE125483"
"1697","ENSCAFG00000012226","-","COL6A3","chr25",48027417,48028002,NA,NA,8.05407056601e-05,0.00236092586971,"1.0,0.841,0.949","1.0,1.0","SE","25","COL6A3",63.3184688885338,66.4105889371241,22.5651566446429,55.1878150707707,6.71844862556391,61.6389576321429,9.7612017567356,NA,"dog","colon","GSE125483"
"1698","ENSCAFG00000012259","-","MAN2A2","chr3",53338130,53338413,NA,NA,8.17756708527e-06,8.24246841134e-05,"0.063,0.0,0.0","0.251,0.376","RI","3","MAN2A2",7.28087713509717,6.79909997564973,5.33183691875439,4.47254520252868,1.98592437836572,6.18417410442519,2.4392537657067,NA,"dog","colon","GSE125483"
"1699","ENSCAFG00000012262","-","THOC5","chr26",22769566,22769599,NA,NA,2.05221970195e-07,1.49906329418e-05,"0.652,0.596,0.847","0.371,0.144","SE","26","THOC5",25.73193881532,21.578060613851,24.9254619503323,21.8627564102833,17.8661574421126,23.0575852798181,14.263873130815,NA,"dog","colon","GSE125483"
"1700","ENSCAFG00000012265","+","GPATCH3","chr2",73247803,73247978,NA,NA,0.000122419896977,0.00328000567212,"0.952,0.819,0.968","1.0,1.0","SE","2","GPATCH3",7.68184,5.324825,7.478106,6.359717,5.570434,6.45546066666667,4.34951333333333,NA,"dog","colon","GSE125483"
"1701","ENSCAFG00000012281","+","KALRN","chr33",27706558,27706561,NA,NA,0.000350343864044,0.0045849349164,"0.138,0.186,0.152","0.227,0.316","A3SS","33","KALRN",4.34895492730701,6.11585939017492,10.5124463218812,6.28310776390489,10.1357764373101,5.58264069379561,6.88274091973043,NA,"dog","colon","GSE125483"
"1702","ENSCAFG00000012286","+","STRADB","chr37",10554697,10554869,NA,NA,0.00283743840679,0.0369044503466,"0.878,0.708,0.73","0.902,0.838","SE","37","STRADB",13.3256872601847,21.6345079875068,42.9535484133623,15.736698890277,39.1383393427485,16.8989647126562,27.3639625853703,NA,"dog","colon","GSE125483"
"1703","ENSCAFG00000012293","-","ADCY4","chr8",4292804,4292989,NA,NA,0.0007096405441,0.0126932197124,"0.824,0.77,0.909","1.0,0.925","SE","8","ADCY4",9.011266,7.829257,7.571898,9.358102,4.905489,8.732875,4.159129,NA,"dog","colon","GSE125483"
"1704","ENSCAFG00000012293","-","ADCY4","chr8",4292518,4292603,4292804,4292989,8.07245234382e-05,0.00189894831326,"0.571,0.401,0.525","0.675,0.789","MXE","8","ADCY4",9.011266,7.829257,7.571898,9.358102,4.905489,8.732875,4.159129,NA,"dog","colon","GSE125483"
"1705","ENSCAFG00000012302","+","DPAGT1","chr5",14763785,14763974,NA,NA,0.00144570315789,0.0216351158628,"0.94,0.937,0.988","1.0,1.0","SE","5","DPAGT1",16.1051361544163,20.734227557134,24.6172118072885,14.7051204854849,15.5448300667078,17.1814947323451,13.3873472913321,NA,"dog","colon","GSE125483"
"1706","ENSCAFG00000012303","+","LRRFIP1","chr25",48314416,48314434,48338394,48338472,5.6810670525e-05,0.00146169121038,"0.358,0.2,0.07","0.0,0.0","MXE","25","LRRFIP1",110.74494251606,104.29055754152,71.855993862123,131.812707214062,37.8443196974148,115.616069090547,36.5667711865126,NA,"dog","colon","GSE125483"
"1707","ENSCAFG00000012303","+","LRRFIP1","chr25",48346414,48346486,NA,NA,1.56915614724e-07,1.19128042673e-05,"0.534,0.392,0.593","0.313,0.052","SE","25","LRRFIP1",110.74494251606,104.29055754152,71.855993862123,131.812707214062,37.8443196974148,115.616069090547,36.5667711865126,NA,"dog","colon","GSE125483"
"1708","ENSCAFG00000012303","+","LRRFIP1","chr25",48326173,48326233,48338394,48338472,0.000408246084031,0.00661224804955,"0.0,0.157,0.17","0.051,0.0","MXE","25","LRRFIP1",110.74494251606,104.29055754152,71.855993862123,131.812707214062,37.8443196974148,115.616069090547,36.5667711865126,NA,"dog","colon","GSE125483"
"1709","ENSCAFG00000012303","+","LRRFIP1","chr25",48319074,48319119,48338394,48338472,0.000574164420355,0.00862119220837,"0.391,0.118,0.0","0.0,0.0","MXE","25","LRRFIP1",110.74494251606,104.29055754152,71.855993862123,131.812707214062,37.8443196974148,115.616069090547,36.5667711865126,NA,"dog","colon","GSE125483"
"1710","ENSCAFG00000012303","+","LRRFIP1","chr25",48338394,48338472,NA,NA,0.00107441653623,0.0172333861868,"1.0,0.776,0.772","0.901,1.0","SE","25","LRRFIP1",110.74494251606,104.29055754152,71.855993862123,131.812707214062,37.8443196974148,115.616069090547,36.5667711865126,NA,"dog","colon","GSE125483"
"1711","ENSCAFG00000012303","+","LRRFIP1","chr25",48352816,48352909,NA,NA,1.36787532301e-07,1.05627332443e-05,"0.02,0.004,0.022","0.025,0.048","SE","25","LRRFIP1",110.74494251606,104.29055754152,71.855993862123,131.812707214062,37.8443196974148,115.616069090547,36.5667711865126,NA,"dog","colon","GSE125483"
"1712","ENSCAFG00000012303","+","LRRFIP1","chr25",48338394,48338472,NA,NA,1.93851353747e-07,1.43934630157e-05,"0.284,0.634,0.66","1.0,1.0","SE","25","LRRFIP1",110.74494251606,104.29055754152,71.855993862123,131.812707214062,37.8443196974148,115.616069090547,36.5667711865126,NA,"dog","colon","GSE125483"
"1713","ENSCAFG00000012307","+","NF2","chr26",22882697,22882742,NA,NA,1.79839246828e-08,1.72358699433e-06,"0.744,0.509,0.832","0.316,0.188","SE","26","NF2",10.537868945067,11.0196665293796,13.6852366223012,9.49220979666576,7.97740012981689,10.3499150903708,7.2208789173727,NA,"dog","colon","GSE125483"
"1714","ENSCAFG00000012355","+","TATDN3","chr7",10938478,10938588,NA,NA,0.000383697684114,0.00792828540409,"0.57,0.711,0.611","0.779,1.0","SE","7","TATDN3",7.784071,7.93810532846715,8.50617367153285,9.12749835036496,6.01394,8.28322489294404,4.84003789051095,NA,"dog","colon","GSE125483"
"1715","ENSCAFG00000012367","-",NA,"chr8",4308568,4308686,NA,NA,5.998872121e-05,0.00187218841587,"0.964,0.823,0.871","1.0,0.948","SE","8","ENSCAFG00000012367",24.0721035042589,27.9713868336173,37.8860457518455,24.0014340102215,38.3595697507098,25.3483081160326,25.4152051675184,NA,"dog","colon","GSE125483"
"1716","ENSCAFG00000012367","-",NA,"chr8",4309003,4308568,NA,NA,2.27189228607e-05,0.000329845102274,"0.958,0.634,0.841","1.0,0.942","A5SS","8","ENSCAFG00000012367",24.0721035042589,27.9713868336173,37.8860457518455,24.0014340102215,38.3595697507098,25.3483081160326,25.4152051675184,NA,"dog","colon","GSE125483"
"1717","ENSCAFG00000012374","-","FGFR2","chr28",31338086,31338289,31342971,31343162,0.00133456251356,0.0167822319739,"0.618,1.0,0.627","0.594,0.556","MXE","28","FGFR2",15.8585143411346,15.6467951913499,10.4867050711477,17.960988836173,9.75658985096424,16.4887661228858,6.74776497403731,NA,"dog","colon","GSE125483"
"1718","ENSCAFG00000012374","-","FGFR2","chr28",31341700,31341848,NA,NA,1.84042292517e-09,2.35739859709e-07,"0.053,0.072,0.015","0.237,0.254","SE","28","FGFR2",15.8585143411346,15.6467951913499,10.4867050711477,17.960988836173,9.75658985096424,16.4887661228858,6.74776497403731,NA,"dog","colon","GSE125483"
"1719","ENSCAFG00000012374","-","FGFR2","chr28",31340326,31340471,31341700,31341848,5.33879995768e-09,6.76247994639e-07,"0.041,0.182,0.01","0.273,0.304","MXE","28","FGFR2",15.8585143411346,15.6467951913499,10.4867050711477,17.960988836173,9.75658985096424,16.4887661228858,6.74776497403731,NA,"dog","colon","GSE125483"
"1720","ENSCAFG00000012374","-","FGFR2","chr28",31338092,31338086,NA,NA,1.89230336178e-07,4.1210162101e-06,"0.054,0.0,0.0","0.339,0.316","A5SS","28","FGFR2",15.8585143411346,15.6467951913499,10.4867050711477,17.960988836173,9.75658985096424,16.4887661228858,6.74776497403731,NA,"dog","colon","GSE125483"
"1721","ENSCAFG00000012383","-","TRAPPC4","chr5",14831991,14832095,NA,NA,0.00046779784851,0.00921839558707,"1.0,0.931,0.958","0.99,0.994","SE","5","TRAPPC4",23.4557898121354,27.8006784597433,47.6937589393232,26.594215,39.6259133302217,25.9502277572929,29.1065574231816,NA,"dog","colon","GSE125483"
"1722","ENSCAFG00000012400","-","ATE1","chr28",31672594,31672723,NA,NA,0.000530791375955,0.010145472785,"0.516,0.243,0.275","0.636,0.582","SE","28","ATE1",4.98866107972028,6.57352898927739,8.86615358135198,4.31119109370629,4.58606415850816,5.29112705423465,4.48407257995338,NA,"dog","colon","GSE125483"
"1723","ENSCAFG00000012400","-","ATE1","chr28",31645521,31645554,31671502,31671631,2.16733817142e-05,0.000669165660426,"0.1,0.004,0.167","0.231,0.175","MXE","28","ATE1",4.98866107972028,6.57352898927739,8.86615358135198,4.31119109370629,4.58606415850816,5.29112705423465,4.48407257995338,NA,"dog","colon","GSE125483"
"1724","ENSCAFG00000012406","-","ILKAP","chr25",48681252,48681724,NA,NA,0.0101897728009,0.039454303223,"0.007,0.025,0.023","0.042,0.04","RI","25","ILKAP",30.3304702319699,27.3055958643703,27.9548960559742,30.5258927513455,19.3206459332616,29.3873196158952,15.7585139964119,NA,"dog","colon","GSE125483"
"1725","ENSCAFG00000012410","-","CRTC3","chr3",53574570,53574788,NA,NA,0.00294239527117,0.0379408955124,"0.832,0.926,1.0","0.969,1.0","SE","3","CRTC3",16.02688,14.848118,9.50472,11.671695,3.756999,14.182231,4.420573,NA,"dog","colon","GSE125483"
